param_value,param_label,F1,F1_std,F1v,F1v_std,F2,F2_std,F3,F3_std,F4,F4_std,IN,IN_std,Raug,Raug_std,deg_overlap,deg_overlap_std,N3,N3_std,SI,SI_std,N4,N4_std,kDN,kDN_std,D3,D3_std,CM,CM_std,Borderline,Borderline_std,N1,N1_std,T1,T1_std,Clust,Clust_std,N2,N2_std,ONB,ONB_std,LSCAvg,LSCAvg_std,DBC,DBC_std,NSG,NSG_std,ICSV,ICSV_std,MRCA,MRCA_std,C1,C1_std,Purity,Purity_std,C2,C2_std,NeighbourhoodSeparability,NeighbourhoodSeparability_std,IR,IR_std,Silhouette,Silhouette_std,Bhattacharyya,Bhattacharyya_std,Wasserstein,Wasserstein_std,SVM_SVR,SVM_SVR_std,TwoNN_ID,TwoNN_ID_std
imbalance=1x,imbalance=1x,0.57948365991485606,0.34704967550757854,0.40417549093448912,0.35399074935725744,0.39566266103542247,0.28367061451266945,0.68079999999999996,0.37005264490339751,0.61159999999999992,0.37635334461115122,0.70229999999999992,0.3689510265604366,0.28120000000000001,0.2245808540370261,0.56780000000000008,0.39068882758533036,0.29199999999999998,0.21464202757148934,0.70799999999999996,0.21464202757148934,0.22359999999999997,0.17169577746700701,0.28448000000000001,0.206943493736817,28.120000000000005,22.458085403702604,0.28120000000000001,0.22458085403702607,0.33140000000000003,0.26003815104711075,0.41360000000000002,0.29619088439720764,0.95199999999999996,0.03679130332021411,0.35140000000000005,0.24762520065615296,0.31544096116605125,0.19075726207623445,0.34999999999999998,0.24790724071716824,0.85921400000000003,0.18576780373358562,0.9582579816719381,0.025823429094643705,22.683629976919615,38.717631526879806,240.51664066797167,179.55863098649067,0.22674590900164898,0.097569908941499389,0.28750933333333334,0.21059002472313096,0.10914407001989493,0.016636913263844092,0.31512031752069553,0.20481538764242935,0.024978156212122259,0.0031713578571519411,1,0,0.28212055932772995,0.28460296378722705,0.66673378508431924,0.36005724329400302,0.97532974305932174,0.62770075022828709,0.53320000000000012,0.34124794504875783,2.0254994418300027,0.06761308159708207
imbalance=2x,imbalance=2x,0.59166001730526274,0.347934006883236,0.41837872926949904,0.35853709217437824,0.400682520787149,0.27828607771449321,0.65546666666666675,0.36363165734328229,0.59253333333333325,0.37122317935291821,0.69106666666666672,0.36396180507788939,0.34919999999999995,0.25752027751874862,0.55866666666666664,0.37087572042397171,0.27786666666666671,0.1963699003864334,0.72213333333333329,0.1963699003864334,0.20853333333333338,0.15202479329957264,0.26906666666666662,0.18682225896408713,17.699999999999999,12.842429676661656,0.23599999999999999,0.17123239568882204,0.29466666666666669,0.2188210836886306,0.39360000000000001,0.26699499787241127,0.95600000000000007,0.022861904265976334,0.3296,0.21877623271278809,0.31721381903066731,0.17827512441226281,0.36059999999999998,0.24121077919529216,0.84143466666666666,0.20409743742065697,0.95713936499131691,0.035398148056479298,17.664791263191269,28.730757526377595,157.63631214257242,125.30961408290298,0.22405227649871443,0.093858273242314924,0.27181333333333335,0.19025977888853976,0.09179568894891392,0.017221396387539233,0.30579165937978919,0.18452954380071396,0.030003099619298861,0.0029049494158516092,2,0,0.27506956693718754,0.28205176230315582,0.66457818881946173,0.35412899529849728,0.99151857017413891,0.65724214186949403,0.48880000000000001,0.27564176429239134,1.928207251897166,0.06908350204298741
imbalance=4x,imbalance=4x,0.59614845818602269,0.34843519141557855,0.42615552707802917,0.35495297873373483,0.33651308622262421,0.21851731114198999,0.59264000000000006,0.34322233959927495,0.53024000000000004,0.34057923365936454,0.64815999999999996,0.34727313515444874,0.46464,0.31813522659397525,0.47359999999999997,0.30237375547490891,0.20095999999999997,0.13239494854411932,0.79903999999999997,0.13239494854411932,0.15328,0.1096082916571552,0.20083199999999995,0.13275389657558076,8.7599999999999998,5.8629685313840811,0.14016000000000001,0.093807496502145274,0.16351999999999997,0.10927613463149216,0.29248000000000002,0.18573622586883798,0.95743999999999985,0.023022215358214297,0.24928,0.15369130619524318,0.28198432694481701,0.14512157691828315,0.35599999999999998,0.22261895696458553,0.79493888000000001,0.24469257986041504,0.94343474288037155,0.029292744919616073,15.970790075261396,23.388326867367905,128.73118526165209,59.442267478676065,0.22672812959811023,0.075926557646856727,0.19990506666666663,0.13270908748493615,0.079636671346730081,0.011393249347964807,0.24120013349060984,0.13031364102673546,0.034771345575872747,0.0020831652782277704,4,0,0.27271808735714625,0.28183490336479228,0.64296475077990889,0.34421416043442765,1.0872125986836969,0.73948650258245952,0.37472000000000005,0.1757624578799466,1.8991836002052367,0.077850173058942262
imbalance=8x,imbalance=8x,0.60703699167862402,0.34467020132526638,0.43689053917898796,0.34508722570242639,0.27748311864752234,0.17024162633276368,0.51357142857142857,0.31600705559160147,0.43642857142857139,0.29373691894452153,0.58267857142857138,0.31780025574410797,0.59273333333333333,0.36137899603533991,0.32750000000000001,0.20157099827837036,0.13357142857142856,0.08468428763016532,0.86642857142857144,0.084684287630165334,0.089999999999999997,0.063913605590608297,0.12607142857142856,0.077388168161732385,4.2000000000000002,2.5424397731313126,0.074999999999999997,0.045400710234487725,0.067142857142857143,0.036449573777637356,0.18642857142857144,0.10994316713648013,0.95178571428571423,0.035767817024440832,0.16500000000000001,0.094157109261541153,0.22357447130939506,0.10887791235461855,0.36719999999999997,0.20694761548651761,0.70748086734693882,0.27751049288985119,0.93271162681507513,0.044847246751207936,16.671144673195649,20.019759828879835,145.28092322170068,94.596955002777491,0.2295602620747236,0.069678097549727966,0.12676190476190477,0.079921050098620522,0.072654441138865031,0.0045290642955808256,0.17534598197514656,0.081628330899449583,0.038550890291645171,0.0013054925926501864,8.3333333333333339,0,0.26171550866887916,0.28145225984008898,0.58823249302735348,0.31317742418481653,1.2188933569179949,0.88286761074408282,0.27178571428571424,0.10211662999947158,1.8942218270089968,0.027628639329331534
imbalance=16x,imbalance=16x,0.58923763688064057,0.34869272413918206,0.42403287457423672,0.3349933628536596,0.1426147816334557,0.085150368085879849,0.38264150943396225,0.24265471368749403,0.27396226415094338,0.21720710136710647,0.44396226415094342,0.27793522376274221,0.67297861635220124,0.37185938949441627,0.20452830188679244,0.12482868288658545,0.076226415094339625,0.046502448861205151,0.92377358490566053,0.046502448861205109,0.052452830188679245,0.036807447355763162,0.075320754716981145,0.04424251107702698,2.1600000000000001,1.1757550765359255,0.040754716981132075,0.022184058047847649,0.027169811320754716,0.014644232386363965,0.11094339622641509,0.059753856092362174,0.9426415094339623,0.035611926754427196,0.10377358490566038,0.056161796475989498,0.17451876734721899,0.083047252381329789,0.37653333333333339,0.18276598273323311,0.62468494126023499,0.2972423069668656,0.92934929123164411,0.058365262189621056,18.91363966752202,17.765830122625442,153.89680179682236,108.25703720196945,0.20355433016014057,0.069177107550736111,0.074089308176100627,0.045039074298638251,0.070353339903656678,0.0018810662914904468,0.12759882357044522,0.049678879646778931,0.040819595877567907,0.0008112675479737771,16.666666666666668,0,0.22199845460914047,0.30855434154414901,0.51886499645292727,0.28256958418195804,1.3889772124289164,1.0793977517025466,0.19509433962264153,0.051445464459529827,1.908673655797315,0.042608054226550111
