,F1,F1v,F2,F3,F4,N3,N4,kDN,CM,R,D3,D. Over.,Borderline,N1,N2,ONB,LSC,Clust,IR
F1,1.0,0.290476190476191,0.25000000000000044,0.1714285714285717,0.1333333333333333,0.27380952380952395,0.23809523809523814,0.23809523809523814,0.34523809523809534,0.34523809523809534,0.34523809523809534,0.23809523809523814,0.23809523809523814,0.2619047619047621,0.26666666666666683,0.2619047619047621,0.3309523809523811,0.2619047619047621,0.0
F1v,0.290476190476191,1.0,0.3309523809523811,0.20714285714285752,0.2500000000000002,0.42619047619047623,0.42619047619047623,0.42619047619047623,0.3500000000000003,0.3500000000000003,0.3500000000000003,0.42619047619047623,0.42619047619047623,0.39761904761904776,0.49761904761904785,0.39761904761904776,0.6166666666666667,0.39761904761904776,0.0
F2,0.25000000000000044,0.3309523809523811,1.0,0.44999999999999996,0.021428571428571574,0.15476190476190488,0.15476190476190488,0.15476190476190488,0.1904761904761907,0.1904761904761907,0.1904761904761907,0.15476190476190488,0.1785714285714286,0.16190476190476222,0.42619047619047623,0.1904761904761907,0.3666666666666669,0.1904761904761907,0.0
F3,0.1714285714285717,0.20714285714285752,0.44999999999999996,1.0,0.0,0.047619047619047894,0.047619047619047894,0.047619047619047894,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.047619047619047894,0.047619047619047894,0.047619047619047894,0.28333333333333366,0.047619047619047894,0.20714285714285707,0.047619047619047894,0.0
F4,0.1333333333333333,0.2500000000000002,0.021428571428571574,0.0,1.0,0.392857142857143,0.3809523809523814,0.392857142857143,0.38095238095238115,0.38095238095238115,0.38095238095238115,0.392857142857143,0.28571428571428603,0.41666666666666696,0.13095238095238115,0.41666666666666696,0.2976190476190479,0.41666666666666696,0.0
N3,0.27380952380952395,0.42619047619047623,0.15476190476190488,0.047619047619047894,0.392857142857143,1.0,0.5809523809523811,0.6166666666666667,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5452380952380955,0.5690476190476192,0.5809523809523811,0.2785714285714289,0.5452380952380953,0.42619047619047623,0.5452380952380953,0.0
N4,0.23809523809523814,0.42619047619047623,0.15476190476190488,0.047619047619047894,0.3809523809523814,0.5809523809523811,1.0,0.6166666666666667,0.5452380952380955,0.5452380952380955,0.5452380952380955,0.5809523809523811,0.5690476190476192,0.6166666666666667,0.2785714285714289,0.5809523809523809,0.42619047619047623,0.5809523809523809,0.0
kDN,0.23809523809523814,0.42619047619047623,0.15476190476190488,0.047619047619047894,0.392857142857143,0.6166666666666667,0.6166666666666667,1.0,0.5452380952380953,0.5452380952380953,0.5452380952380953,0.6166666666666669,0.5690476190476192,0.5809523809523809,0.2785714285714289,0.5809523809523811,0.42619047619047623,0.5809523809523811,0.0
CM,0.34523809523809534,0.3500000000000003,0.1904761904761907,4.440892098500626e-16,0.38095238095238115,0.5333333333333334,0.5452380952380955,0.5452380952380953,1.0,0.5333333333333334,0.5333333333333334,0.5452380952380953,0.5333333333333334,0.6166666666666667,0.25714285714285734,0.5809523809523809,0.3857142857142861,0.5452380952380953,0.0
R,0.34523809523809534,0.3500000000000003,0.1904761904761907,4.440892098500626e-16,0.38095238095238115,0.5333333333333334,0.5452380952380955,0.5452380952380953,0.5333333333333334,1.0,0.5333333333333334,0.5452380952380953,0.5333333333333334,0.6166666666666667,0.25714285714285734,0.5809523809523809,0.3857142857142861,0.5452380952380953,0.0
