,F1,F1v,F2,F3,F4,N3,N4,kDN,CM,R,D3,D. Over.,Borderline,N1,N2,ONB,LSC,Clust,IR
F1,1.0,0.9969708725943149,0.9902271637448444,0.9921675882849601,0.9450655614331169,0.9526950953503368,0.920350317739288,0.9624238067601989,0.9549988356033892,0.9549988356033892,0.9549988356033892,0.969540480019001,0.9652856867876402,0.9502870559359435,0.9989014286546177,0.953275619785378,0.9955587215939864,0.9528502668973297,
F1v,0.9969708725943149,1.0,0.9958347218645955,0.9919546664575227,0.9667818155983966,0.9709096156281145,0.9476248172985369,0.9784192363390761,0.9715249171801581,0.9715249171801581,0.9715249171801581,0.9836860248745891,0.9770176534993131,0.9689140578685937,0.9994416889716141,0.9710178491661171,0.9903424899346551,0.9704989707669549,
F2,0.9902271637448444,0.9958347218645955,1.0,0.9964802132970446,0.9754682661394303,0.980162120851417,0.9518614837409615,0.987353240959632,0.9818101802122577,0.9818101802122579,0.9818101802122577,0.9919454000682233,0.9887548447675621,0.979193239919178,0.9946732399523199,0.9814900902268436,0.9902816905051339,0.9811141131630641,
F3,0.9921675882849601,0.9919546664575227,0.9964802132970446,1.0,0.9563765841355091,0.9655705404001733,0.9235644793162427,0.9750983707854401,0.9699901857729449,0.9699901857729449,0.9699901857729449,0.9813392237690671,0.9828674077530809,0.9644774055520609,0.9934539196647719,0.9678157846199336,0.9974284293360485,0.9676164710958273,
F4,0.9450655614331169,0.9667818155983966,0.9754682661394303,0.9563765841355091,1.0,0.9967258771556462,0.991142143668391,0.9959671202682171,0.9934236114523576,0.9934236114523575,0.9934236114523574,0.9941730850458321,0.9866484383468096,0.9966911703537478,0.9593075853318942,0.9965706885138692,0.9373762575265723,0.996151918652091,
N3,0.9526950953503368,0.9709096156281145,0.980162120851417,0.9655705404001733,0.9967258771556462,1.0,0.9793804788008386,0.9988830831454353,0.9987515652602122,0.9987515652602121,0.9987515652602121,0.9966986210249152,0.9927944758626833,0.9999106609134776,0.965281417224543,0.9987017320345412,0.9488616399583765,0.998399715377744,
N4,0.920350317739288,0.9476248172985369,0.9518614837409615,0.9235644793162427,0.991142143668391,0.9793804788008386,1.0,0.9766614531062424,0.9706218628180201,0.9706218628180202,0.97062186281802,0.9742122471869117,0.9587098249877254,0.9792690483098198,0.9370866293720046,0.9793545175855303,0.902939152917687,0.9787401597156854,
kDN,0.9624238067601989,0.9784192363390761,0.987353240959632,0.9750983707854401,0.9959671202682171,0.9988830831454353,0.9766614531062424,1.0,0.9988624337699614,0.9988624337699614,0.9988624337699614,0.9993761998754084,0.9955386713262755,0.9985945504989755,0.9735420195796334,0.9981186676115114,0.9598174482856827,0.9977459238701337,
CM,0.9549988356033892,0.9715249171801581,0.9818101802122577,0.9699901857729449,0.9934236114523576,0.9987515652602122,0.9706218628180201,0.9988624337699614,1.0,1.0,1.0,0.997092226728976,0.9942855674593586,0.9984780112771506,0.9666611594693031,0.9965837330257095,0.9536964061975874,0.9961750435400677,
R,0.9549988356033892,0.9715249171801581,0.9818101802122579,0.9699901857729449,0.9934236114523575,0.9987515652602121,0.9706218628180202,0.9988624337699614,1.0,1.0,1.0,0.9970922267289759,0.9942855674593586,0.9984780112771506,0.966661159469303,0.9965837330257095,0.9536964061975873,0.9961750435400676,
D3,0.9549988356033892,0.9715249171801581,0.9818101802122577,0.9699901857729449,0.9934236114523574,0.9987515652602121,0.97062186281802,0.9988624337699614,1.0,1.0,1.0,0.9970922267289759,0.9942855674593586,0.9984780112771505,0.966661159469303,0.9965837330257095,0.9536964061975873,0.9961750435400677,
D. Over.,0.969540480019001,0.9836860248745891,0.9919454000682233,0.9813392237690671,0.9941730850458321,0.9966986210249152,0.9742122471869117,0.9993761998754084,0.997092226728976,0.9970922267289759,0.9970922267289759,1.0,0.9962420360052671,0.9962867692741961,0.9794373397556794,0.9966467391457702,0.9675242318867686,0.996265207398906,
