,F1,F1v,F2,F3,F4,N3,N4,kDN,CM,R,D3,D. Over.,Borderline,N1,N2,ONB,LSC,Clust,IR
F1,1.0,0.4734871429323728,0.8025367571424777,0.7749729765460622,1.9794152042313164,1.7369105183636553,2.4035523072073963,1.536083781252308,1.611257639372826,1.6112576393728268,1.6112576393728257,1.377377251124668,1.4171031816742161,1.7726571879169395,0.2878144308815528,1.8077015696261223,0.6073518181605196,1.8204736723164143,6.188977034674366
F1v,0.4734871429323728,1.0,0.5412683684178756,0.8324308363250772,1.5356999318399474,1.2931952459722864,1.9300651642750233,1.092368508860939,1.2931694851516997,1.2931694851517002,1.2931694851517002,0.9336619787332991,1.247125906963002,1.3289419155255704,0.2006676055865767,1.3639862972347534,0.8049723575729723,1.3767583999250457,6.2055835997711295
F2,0.8025367571424777,0.5412683684178756,1.0,0.49747636710433163,1.4186245774219024,1.1332521549065566,1.854003265708807,0.953982210384966,1.1114374848543451,1.111437484854346,1.111437484854345,0.7835191443702396,0.9223572087102346,1.1576539279434785,0.5502113786867471,1.1926983096526615,0.842994399935227,1.2054704123429538,6.346774270386481
F3,0.7749729765460622,0.8324308363250772,0.49747636710433163,1.0,1.8846555116929375,1.5992830891775918,2.349484241379422,1.4200131446560011,1.5277395321452718,1.5277395321452727,1.5277395321452714,1.2495500786412748,1.1871639419071343,1.6040472811283177,0.738949239228393,1.5777623298590404,0.4048144783737395,1.5905344325493325,6.415907910869352
F4,1.9794152042313164,1.5356999318399474,1.4186245774219024,1.8846555116929375,1.0,0.44496591661317686,0.700784080565092,0.4646423670369365,0.5427162773204133,0.5427162773204128,0.5427162773204125,0.6351054330516628,1.0029187876528407,0.45837472517636807,1.6953540815746955,0.48353885536363805,2.26161897735713,0.5062053965013718,6.218384340514002
N3,1.7369105183636553,1.2931952459722864,1.1332521549065566,1.5992830891775918,0.44496591661317686,1.0,1.0813851994125994,0.2556133558317599,0.2710135412418787,0.27101354124187826,0.27101354124187815,0.4094280664467976,0.7819111629031645,0.08062048847146291,1.4490960874821026,0.30497673168884787,1.9762465548417834,0.32964166186345645,6.432566190511857
N4,2.4035523072073963,1.9300651642750233,1.854003265708807,2.349484241379422,0.700784080565092,1.0813851994125994,1.0,1.1487328770699627,1.2084343576297383,1.2084343576297374,1.2084343576297383,1.3143041235720867,1.6965874767311238,1.1013561943501666,2.1307327698616003,1.158033424944335,2.6969976656440338,1.1810625953219709,5.934633911658844
kDN,1.536083781252308,1.092368508860939,0.953982210384966,1.4200131446560011,0.4646423670369365,0.2556133558317599,1.1487328770699627,1.0,0.2908527786979923,0.29085277869799187,0.29085277869799153,0.17194731787423484,0.5478545996611615,0.2847978390106675,1.248269350370755,0.36311524923142247,1.796976610320193,0.39548907177755444,6.430305582973357
CM,1.611257639372826,1.2931694851516997,1.1114374848543451,1.5277395321452718,0.5427162773204133,0.2710135412418787,1.2084343576297383,0.2908527786979923,1.0,8.881784197001252e-16,7.771561172376096e-16,0.4401696549793423,0.6178449954686849,0.32479751987004796,1.4016942199963611,0.41999114285023864,1.9047029978094636,0.44429344378494506,6.511794146682615
R,1.6112576393728268,1.2931694851517002,1.111437484854346,1.5277395321452727,0.5427162773204128,0.27101354124187826,1.2084343576297374,0.29085277869799187,8.881784197001252e-16,1.0,1.2212453270876722e-15,0.4401696549793432,0.6178449954686858,0.3247975198700475,1.401694219996362,0.41999114285023953,1.9047029978094645,0.44429344378494595,6.511794146682615
