param_value,best_accuracy,mean_accuracy,best_f1,mean_f1,best_precision,mean_precision,best_recall,mean_recall,best_balanced_accuracy,mean_balanced_accuracy,LogisticRegression_accuracy,LogisticRegression_f1,LogisticRegression_precision,LogisticRegression_recall,LogisticRegression_balanced_accuracy,SVM-RBF_accuracy,SVM-RBF_f1,SVM-RBF_precision,SVM-RBF_recall,SVM-RBF_balanced_accuracy,SVM-LINEAR_accuracy,SVM-LINEAR_f1,SVM-LINEAR_precision,SVM-LINEAR_recall,SVM-LINEAR_balanced_accuracy,RandomForest_accuracy,RandomForest_f1,RandomForest_precision,RandomForest_recall,RandomForest_balanced_accuracy,KNN-5_accuracy,KNN-5_f1,KNN-5_precision,KNN-5_recall,KNN-5_balanced_accuracy
1,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9949992186279106,0.9951219512195122,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999
2,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9949992186279106,0.9951219512195122,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999
4,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9949992186279106,0.9951219512195122,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999
8,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9949992186279106,0.9951219512195122,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999
16,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9949992186279106,0.9951219512195122,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999,0.9949999999999999,0.9949992186279106,0.9951219512195122,0.9949999999999999,0.9949999999999999
