,F1,F1v,F2,F3,F4,N3,N4,kDN,CM,R,D3,D. Over.,Borderline,N1,N2,ONB,LSC,Clust,IR
F1,1.0,0.9986427775472839,0.9825462010013861,0.9413694761049133,0.8992192840074067,0.9628937561363784,0.9287530903106065,0.968146212729337,0.9443841623535935,0.8384338574441317,0.8679223521364221,0.9735470212572321,0.9446245971751692,0.9542779095304121,0.9905669784262713,0.982977091932587,0.9790504957584464,0.9565157237949472,0.7458011184460742
F1v,0.9986427775472839,1.0,0.9716091989210461,0.9243540048215788,0.875833406680129,0.9483158867224063,0.9101284651921298,0.9546146401727011,0.9283765122825125,0.8653859876988553,0.8462301671600684,0.9611890377137053,0.9292599130207401,0.9385535522275914,0.9830949635040463,0.9911531374806944,0.9680188961658531,0.9410084904467408,0.7793212726426413
F2,0.9825462010013861,0.9716091989210461,1.0,0.9780952637858863,0.960807937935492,0.9923781197464187,0.9733040803588175,0.9936103434201131,0.9767083382614643,0.7239563678909454,0.9188887430247948,0.996457177635166,0.974045721349652,0.9876524191079489,0.9957103461678444,0.9319070150100313,0.9955015144123984,0.9892455342251214,0.6093362422303652
F3,0.9413694761049133,0.9243540048215788,0.9780952637858863,1.0,0.9897229041672717,0.9942161029368728,0.9920998001790569,0.9936743679395812,0.9983316226932057,0.6197108007973564,0.9783915108129244,0.9839480338348385,0.9968102863290647,0.9964406660409889,0.9704398900665562,0.8696838888128743,0.9894684368145326,0.9957239633937519,0.5021876760860766
F4,0.8992192840074067,0.875833406680129,0.960807937935492,0.9897229041672717,1.0,0.9817670306460518,0.9892493209620097,0.9781418437681365,0.9837992655308722,0.518409783059156,0.973423218395303,0.9693544196846496,0.9800911547657262,0.9858682405061266,0.943604221037294,0.8053461982768718,0.9678515102622787,0.9850802770664576,0.38701909652604827
N3,0.9628937561363784,0.9483158867224063,0.9923781197464187,0.9942161029368728,0.9817670306460518,1.0,0.993460255835023,0.9997289110746875,0.9935306449815268,0.6646322387456144,0.9512125386895793,0.9970695028437847,0.9874159411341855,0.9994080247503233,0.9882697568828969,0.8996943936550574,0.9968826985948709,0.9997090242867235,0.5475432035914312
N4,0.9287530903106065,0.9101284651921298,0.9733040803588175,0.9920998001790569,0.9892493209620097,0.993460255835023,1.0,0.9910148368111777,0.9908312494744711,0.5890660072407519,0.9579749729248408,0.9863709308801402,0.979400156890798,0.9962843536533661,0.968465662740127,0.8515187413939233,0.9827882191800841,0.9957033746723065,0.4676705791506879
kDN,0.968146212729337,0.9546146401727011,0.9936103434201131,0.9936743679395812,0.9781418437681365,0.9997289110746875,0.9910148368111777,1.0,0.9934416657682249,0.6802519308440053,0.9499889355643194,0.9972253288578562,0.9882797261465434,0.9986909177593704,0.9905214653555325,0.9085953872517516,0.9983282385904504,0.9990516407047225,0.5653388300196347
CM,0.9443841623535935,0.9283765122825125,0.9767083382614643,0.9983316226932057,0.9837992655308722,0.9935306449815268,0.9908312494744711,0.9934416657682249,1.0,0.6344146705461261,0.9770995472236893,0.9824145702809971,0.9962992796448381,0.9956272585098324,0.970837715522062,0.8771928970654245,0.9888283091037198,0.9948782609568305,0.519656714056228
R,0.8384338574441317,0.8653859876988553,0.7239563678909454,0.6197108007973564,0.518409783059156,0.6646322387456144,0.5890660072407519,0.6802519308440053,0.6344146705461261,1.0,0.5092731350282513,0.6963198386681684,0.6424343269655258,0.6441523392138374,0.7625259633536865,0.9238452775105935,0.7151608399284098,0.6487712784733097,0.9869390186100035
D3,0.8679223521364221,0.8462301671600684,0.9188887430247948,0.9783915108129244,0.973423218395303,0.9512125386895793,0.9579749729248408,0.9499889355643194,0.9770995472236893,0.5092731350282513,1.0,0.925936336854202,0.9825720017319571,0.958748050080788,0.9031290426020067,0.781376109464697,0.9416896938721715,0.9561695996200359,0.3930997576419918
D. Over.,0.9735470212572321,0.9611890377137053,0.996457177635166,0.9839480338348385,0.9693544196846496,0.9970695028437847,0.9863709308801402,0.9972253288578562,0.9824145702809971,0.6963198386681684,0.925936336854202,1.0,0.9751621022476223,0.9943752395765106,0.9952920891382037,0.9175183881391704,0.9966792035334965,0.9953790774141333,0.5812759391212581
Borderline,0.9446245971751692,0.9292599130207401,0.974045721349652,0.9968102863290647,0.9800911547657262,0.9874159411341855,0.979400156890798,0.9882797261465434,0.9962992796448381,0.6424343269655258,0.9825720017319571,0.9751621022476223,1.0,0.9890739663540687,0.9655158870660905,0.8791462577489263,0.9865406578799061,0.9883063014458686,0.5293497268970646
