param_value,param_label,F1,F1v,F2,F3,F4,N3,N4,kDN,CM,R,D3,D. Over.,Borderline,N1,N2,ONB,LSC,Clust,IR,F1_std,F1v_std,F2_std,F3_std,F4_std,N3_std,N4_std,kDN_std,CM_std,R_std,D3_std,D. Over._std,Borderline_std,N1_std,N2_std,ONB_std,LSC_std,Clust_std,IR_std
imbalance=1x,imbalance=1x,0.31001792255962746,0.09549835223562146,0.16225413906276626,0.576,0.34900000000000003,0.101,0.052000000000000005,0.1008,0.083,0.08299999999999999,8.3,0.22599999999999998,0.10600000000000001,0.151,0.15952361445245783,0.137,0.8373200000000001,0.14,1.0,0.016512963790613913,0.008293312384830737,0.0385189171166934,0.04140048308896889,0.07754998388136519,0.02395829710142188,0.019646882704388503,0.014344336861632882,0.014352700094407327,0.014352700094407322,1.4352700094407325,0.03215587038162706,0.019339079605813717,0.02289104628451919,0.016851634388708812,0.018867962264113212,0.020801480716525957,0.018973665961010275,0.0
imbalance=2x,imbalance=2x,0.32573639054717834,0.10122407254185013,0.16846027908863903,0.5226666666666666,0.3186666666666667,0.10800000000000001,0.06000000000000001,0.10613333333333333,0.08266666666666667,0.12333333333333334,6.2,0.2546666666666667,0.08666666666666667,0.16,0.18049468153571108,0.156,0.8213066666666669,0.14933333333333335,2.0,0.014020903994934423,0.007796585311492341,0.02186092627196782,0.01913693345920976,0.07767739553935737,0.024367555843329423,0.021081851067789197,0.011174574314537031,0.017688665548562136,0.02412928142780514,1.3266499161421599,0.019955506062794358,0.013984117975602024,0.024221202832779936,0.014827605998163925,0.018547236990991405,0.022140125686908336,0.014360439485692003,0.0
imbalance=4x,imbalance=4x,0.3300714598850741,0.10588025170044006,0.16208646092101225,0.4192,0.26559999999999995,0.09280000000000001,0.0496,0.0912,0.057600000000000005,0.18240000000000003,3.6,0.248,0.064,0.13440000000000002,0.18233322897742812,0.16699999999999998,0.7646848,0.1264,4.0,0.03896386677167597,0.0123372277042446,0.033193380369808824,0.06291073040428,0.12147361853505476,0.030609802351534387,0.024475293665245364,0.014837789592793128,0.0137637204272682,0.04239622624715553,0.8602325267042626,0.03317830616532435,0.008763560920082654,0.035561777233428585,0.025390045727786487,0.04032369030731191,0.04156791673586735,0.03010382035556285,0.0
imbalance=8x,imbalance=8x,0.35288199215485844,0.11563506053482023,0.15695845441919123,0.30178571428571427,0.18214285714285716,0.07142857142857142,0.02857142857142857,0.07214285714285715,0.04464285714285714,0.3426904761904762,2.5,0.19107142857142856,0.05535714285714285,0.09642857142857142,0.15352209276842066,0.202,0.6207908163265305,0.09285714285714286,8.333333333333334,0.056776093477787795,0.017498514763351045,0.05978214465721441,0.06619197497446656,0.11045476495851511,0.034809979802889156,0.02355518921120164,0.020534937873521505,0.015971914124998498,0.11147662781387334,0.8944271909999159,0.052549782034150574,0.017313142347915464,0.036770107646382146,0.03218944940276359,0.0782829625283958,0.11513752142971342,0.03416272583876606,0.0
imbalance=16x,imbalance=16x,0.3144745233533349,0.11227467775688635,0.08907148690821401,0.2037735849056604,0.041509433962264156,0.04528301886792453,0.016981132075471698,0.04905660377358491,0.033962264150943396,0.5347044025157232,1.8,0.12075471698113208,0.041509433962264156,0.062264150943396226,0.12035629674257113,0.2336666666666667,0.47427910288358843,0.05849056603773585,16.666666666666668,0.02952298160644073,0.01622204494478038,0.023546719386280855,0.08781189643939694,0.05289753120330636,0.020145430664210023,0.024888501808062114,0.010403055661954885,0.004621678759968259,0.12558809814923,0.2449489742783178,0.03499478677545548,0.0075471698113207565,0.01749739338772774,0.022470995996206077,0.07040675472645443,0.11363197673535522,0.018293131537420106,0.0
