,F1,F1v,F2,F3,F4,N3,N4,kDN,CM,R,D3,D. Over.,Borderline,N1,N2,ONB,LSC,Clust,IR
F1,1.0,0.649653675232543,0.33576624116639103,-0.30656189816443913,-0.10837848408905251,-0.07773809344608948,-0.16990435069228843,-0.10239714965012808,-0.3346532181903095,0.13052133155676612,-0.4803767622914284,0.1123875037211309,-0.3901491377409063,-0.1528061395408076,0.22419835238498226,0.23804839598668978,-0.1453925667222043,-0.11987904089257093,0.02642997153969434
F1v,0.649653675232543,1.0,-0.49435205233199997,-0.922367527273086,-0.825158981716632,-0.7926060840360897,-0.8182300645936276,-0.8096012988941187,-0.9163929584408088,0.8334892624695321,-0.952087028196776,-0.6318398338241829,-0.929847270755553,-0.8340758161496973,-0.49602481094719086,0.8887138181464564,-0.8391552659341104,-0.8160232031814534,0.7735525332796946
F2,0.33576624116639103,-0.49435205233199997,1.0,0.7862857690549447,0.8988549849909409,0.8975693903327814,0.8311354215080222,0.8884425675683624,0.7358081021191393,-0.8898613960811347,0.6061419193643677,0.9338304966222389,0.6831423791246647,0.863014017082871,0.9033010983477447,-0.8335899507941317,0.8809310617447115,0.8785176986075137,-0.9327362559649246
F3,-0.30656189816443913,-0.922367527273086,0.7862857690549447,1.0,0.9762950966782392,0.9538857526642521,0.9395504220060534,0.9630019394217877,0.9838916409860201,-0.9743920694812049,0.9518528275613591,0.8448617562708937,0.9687903266242084,0.9679737012725874,0.7305806822990797,-0.9882021737745399,0.9746902080929287,0.9619605947800491,-0.952212974208255
F4,-0.10837848408905251,-0.825158981716632,0.8988549849909409,0.9762950966782392,1.0,0.9812846623978351,0.9496216925063041,0.9841816191528467,0.9409665374391576,-0.9975554337421317,0.8767710573451547,0.921726559094484,0.9156160715475624,0.9796682713270085,0.8319505509580631,-0.9893338207422137,0.9942128905300487,0.9806409873092641,-0.9955561132413407
N3,-0.07773809344608948,-0.7926060840360897,0.8975693903327814,0.9538857526642521,0.9812846623978351,1.0,0.987420697579427,0.9994136130860257,0.9369515477408228,-0.9847922943974764,0.8212689747325993,0.9613512588644586,0.8590434766363255,0.997113945635735,0.8952215815940898,-0.9601327474885398,0.990410639692241,0.9990855576830114,-0.9825037616539111
N4,-0.16990435069228843,-0.8182300645936276,0.8311354215080222,0.9395504220060534,0.9496216925063041,0.987420697579427,1.0,0.9865625089474911,0.9307167598075154,-0.9620093106868933,0.8023503197911843,0.9504695574538539,0.8290150199733228,0.9921621003809726,0.892781549664408,-0.9399314805786352,0.974661179370603,0.99110622678372,-0.9471244979689829
kDN,-0.10239714965012808,-0.8096012988941187,0.8884425675683624,0.9630019394217877,0.9841816191528467,0.9994136130860257,0.9865625089474911,1.0,0.9480550792441504,-0.9866700744427417,0.8400282961904812,0.9514901560407403,0.8754131295304506,0.9983939315958958,0.8794963775563169,-0.9657749623148998,0.9919608754307365,0.9994874553494508,-0.9823193434456842
CM,-0.3346532181903095,-0.9163929584408088,0.7358081021191393,0.9838916409860201,0.9409665374391576,0.9369515477408228,0.9307167598075154,0.9480550792441504,1.0,-0.9351934182146336,0.9537262826101787,0.8053198804441909,0.9615974577993507,0.9546067108895048,0.6882145549370803,-0.9466725294013165,0.9409737113598553,0.9470529960979309,-0.9099077122412419
R,0.13052133155676612,0.8334892624695321,-0.8898613960811347,-0.9743920694812049,-0.9975554337421317,-0.9847922943974764,-0.9620093106868933,-0.9866700744427417,-0.9351934182146336,1.0,-0.8645394088481995,-0.9342214036707137,-0.9018034735938867,-0.9847962095074057,-0.8507316097047652,0.991507225711058,-0.9986738787185526,-0.9852149161928134,0.9942974168238284
D3,-0.4803767622914284,-0.952087028196776,0.6061419193643677,0.9518528275613591,0.8767710573451547,0.8212689747325993,0.8023503197911843,0.8400282961904812,0.9537262826101787,-0.8645394088481995,1.0,0.6414140417216415,0.9943724709179098,0.8495880765881683,0.486897504443576,-0.911342466072675,0.8604637619140765,0.8367088245549501,-0.8280902644000621
D. Over.,0.1123875037211309,-0.6318398338241829,0.9338304966222389,0.8448617562708937,0.921726559094484,0.9613512588644586,0.9504695574538539,0.9514901560407403,0.8053198804441909,-0.9342214036707137,0.6414140417216415,1.0,0.6971441852996336,0.9441185004535474,0.9818821319227835,-0.8834970055186485,0.9408528061048529,0.9528026218868227,-0.9475833661695635
Borderline,-0.3901491377409063,-0.929847270755553,0.6831423791246647,0.9687903266242084,0.9156160715475624,0.8590434766363255,0.8290150199733228,0.8754131295304506,0.9615974577993507,-0.9018034735938867,0.9943724709179098,0.6971441852996336,1.0,0.8799405228349233,0.5491594063564968,-0.9389484163973598,0.8953395385469185,0.8703212909932536,-0.8752010425090662
N1,-0.1528061395408076,-0.8340758161496973,0.863014017082871,0.9679737012725874,0.9796682713270085,0.997113945635735,0.9921621003809726,0.9983939315958958,0.9546067108895048,-0.9847962095074057,0.8495880765881683,0.9441185004535474,0.8799405228349233,1.0,0.870437172982544,-0.9681033211944705,0.9918081505360754,0.9994419734046143,-0.9745797988641841
N2,0.22419835238498226,-0.49602481094719086,0.9033010983477447,0.7305806822990797,0.8319505509580631,0.8952215815940898,0.892781549664408,0.8794963775563169,0.6882145549370803,-0.8507316097047652,0.486897504443576,0.9818821319227835,0.5491594063564968,0.870437172982544,1.0,-0.7820003608366063,0.8609469689130793,0.8827667443560557,-0.8720919109576166
ONB,0.23804839598668978,0.8887138181464564,-0.8335899507941317,-0.9882021737745399,-0.9893338207422137,-0.9601327474885398,-0.9399314805786352,-0.9657749623148998,-0.9466725294013165,0.991507225711058,-0.911342466072675,-0.8834970055186485,-0.9389484163973598,-0.9681033211944705,-0.7820003608366063,1.0,-0.98841660377602,-0.9648490825125111,0.9757370894895956
LSC,-0.1453925667222043,-0.8391552659341104,0.8809310617447115,0.9746902080929287,0.9942128905300487,0.990410639692241,0.974661179370603,0.9919608754307365,0.9409737113598553,-0.9986738787185526,0.8604637619140765,0.9408528061048529,0.8953395385469185,0.9918081505360754,0.8609469689130793,-0.98841660377602,1.0,0.991728557294059,-0.9905239710055314
Clust,-0.11987904089257093,-0.8160232031814534,0.8785176986075137,0.9619605947800491,0.9806409873092641,0.9990855576830114,0.99110622678372,0.9994874553494508,0.9470529960979309,-0.9852149161928134,0.8367088245549501,0.9528026218868227,0.8703212909932536,0.9994419734046143,0.8827667443560557,-0.9648490825125111,0.991728557294059,1.0,-0.9784191776373166
IR,0.02642997153969434,0.7735525332796946,-0.9327362559649246,-0.952212974208255,-0.9955561132413407,-0.9825037616539111,-0.9471244979689829,-0.9823193434456842,-0.9099077122412419,0.9942974168238284,-0.8280902644000621,-0.9475833661695635,-0.8752010425090662,-0.9745797988641841,-0.8720919109576166,0.9757370894895956,-0.9905239710055314,-0.9784191776373166,1.0
