,F1,F1v,F2,F3,F4,N3,N4,kDN,CM,R,D3,D. Over.,Borderline,N1,N2,ONB,LSC,Clust,IR
F1,1.0,0.8652454457135981,0.9420034313263819,0.99145452177951,0.9970971595535478,0.8037750415718706,0.5903341451180197,0.9045361780290938,0.8621231646199139,0.86117331758134,0.9802197340298618,0.9405200037619211,0.9494939576817943,0.9278654964017928,0.8894494048063787,0.7210445381608273,0.9374626660997891,0.715943021690082,0.3899575927870886
F1v,0.8652454457135981,1.0,0.9833183603454471,0.7924491974022667,0.8245612502086349,0.9937316333134285,0.9154518677766592,0.9964192467858802,0.9999808129579512,0.9999674676412381,0.9473536885159444,0.9841079444350969,0.9788611200151819,0.9897917866596418,0.9987251811614446,0.9712592218299941,0.9856476145161113,0.9694872630000455,-0.12424912029280423
F2,0.9420034313263819,0.9833183603454471,1.0,0.8901731813387939,0.9137162144874508,0.9568204052457313,0.82698195547,0.995176359665673,0.9821727305438228,0.9818191858559477,0.9897903575834016,0.9999903503037807,0.9997339350744675,0.999203974549438,0.9912463651584847,0.9117621281256488,0.9999117831286207,0.9087251101587405,0.0583069128622478
F3,0.99145452177951,0.7924491974022667,0.8901731813387939,1.0,0.9985091244514805,0.7192956831295696,0.47999331584247323,0.8411818193154441,0.7886556393477792,0.7875035329876554,0.9460250771096126,0.8881629984488122,0.9004459068654391,0.8712886345636428,0.822227318213808,0.6244935992978451,0.8840428296554189,0.6187481919040819,0.5067504316076398
F4,0.9970971595535478,0.8245612502086349,0.9137162144874508,0.9985091244514805,1.0,0.756143762689019,0.5271636551081569,0.8694447216181703,0.8210406642316904,0.8199707868668453,0.9623053298017044,0.9119222497866334,0.9228462074005286,0.8967784110893687,0.8520690686935521,0.6661951196261765,0.9082382092500468,0.6607071560405803,0.4589375454961949
N3,0.8037750415718706,0.9937316333134285,0.9568204052457313,0.7192956831295696,0.756143762689019,1.0,0.9547016342258543,0.9807213276837243,0.9944050788165257,0.9946010416695138,0.9056207754922546,0.9580881564558833,0.9498608921219823,0.9676547141627287,0.9868217889429747,0.9917802042605512,0.9605969638397654,0.9908150295446906,-0.23439596542152627
N4,0.5903341451180197,0.9154518677766592,0.82698195547,0.47999331584247323,0.5271636551081569,0.9547016342258543,1.0,0.8781486595228705,0.9179272012486378,0.918668148432561,0.7384038550703258,0.8294438993987915,0.8137933348780874,0.8487523958566869,0.8939711617428551,0.9849285516085403,0.8343768257071924,0.9861706775281364,-0.5130531822111282
kDN,0.9045361780290938,0.9964192467858802,0.995176359665673,0.8411818193154441,0.8694447216181703,0.9807213276837243,0.8781486595228705,1.0,0.9958763712583261,0.9957048341575179,0.9710333939665386,0.9955977283373534,0.9926487163690865,0.9982977171723154,0.9994168889512532,0.9476564605365373,0.9963916131267657,0.9452890646000272,-0.03990949298846427
CM,0.8621231646199139,0.9999808129579512,0.9821727305438228,0.7886556393477792,0.8210406642316904,0.9944050788165257,0.9179272012486378,0.9958763712583261,1.0,0.9999982485564775,0.9453520521720664,0.9829890700940226,0.9775753707795797,0.9888899278119128,0.9983933259052531,0.9727150634290855,0.9845829475819696,0.970987228901577,-0.13039338650649349
R,0.86117331758134,0.9999674676412381,0.9818191858559477,0.7875035329876554,0.8199707868668453,0.9946010416695138,0.918668148432561,0.9957048341575179,0.9999982485564775,1.0,0.9447401589176605,0.9826436029103841,0.9771795263056101,0.9886099832935975,0.9982855256678342,0.9731475764822604,0.9842538461299776,0.9714330863371098,-0.13224877835490162
D3,0.9802197340298618,0.9473536885159444,0.9897903575834016,0.9460250771096126,0.9623053298017044,0.9056207754922546,0.7384038550703258,0.9710333939665386,0.9453520521720664,0.9447401589176605,1.0,0.9891546545144094,0.9928146838523622,0.9833165364961652,0.9623084333379321,0.8439132754425053,0.9878098689412197,0.8399556654671495,0.19999999999999868
D. Over.,0.9405200037619211,0.9841079444350969,0.9999903503037807,0.8881629984488122,0.9119222497866334,0.9580881564558833,0.8294438993987915,0.9955977283373534,0.9829890700940226,0.9826436029103841,0.9891546545144094,1.0,0.9996229549941645,0.9993695844611432,0.9918167992489354,0.913557656742591,0.9999604857825395,0.9105499983319656,0.05392072739256686
Borderline,0.9494939576817943,0.9788611200151819,0.9997339350744675,0.9004459068654391,0.9228462074005286,0.9498608921219823,0.8137933348780874,0.9926487163690865,0.9775753707795797,0.9771795263056101,0.9928146838523622,0.9996229549941645,1.0,0.9980179431942837,0.9879372833375835,0.9020457369507241,0.9993393611418039,0.8988555255404548,0.08131856212482517
N1,0.9278654964017928,0.9897917866596418,0.999203974549438,0.8712886345636428,0.8967784110893687,0.9676547141627287,0.8487523958566869,0.9982977171723154,0.9888899278119128,0.9886099832935975,0.9833165364961652,0.9993695844611432,0.9980179431942837,1.0,0.995724131036008,0.9274209658898219,0.9996457027125663,0.9246527058516701,0.01843579682158901
