,F1,F1v,F2,F3,F4,IN,Raug,deg_overlap,N3,SI,N4,kDN,D3,CM,Borderline,N1,T1,Clust,N2,ONB,LSCAvg,DBC,NSG,ICSV,MRCA,C1,Purity,C2,NeighbourhoodSeparability,IR,Silhouette,Bhattacharyya,Wasserstein,SVM_SVR,TwoNN_ID
F1,1,0.7119503529709138,0.53318417779984473,0.6172186822988488,0.61460143198153916,0.60158303323215612,0.60779976125517021,0.61244317579553254,0.59170135368498145,0.59170135368502164,0.57840457058039729,0.59278360089287874,0.62174826829580288,0.57229441137517212,0.63404720404475445,0.58974687421176297,0.55830934626360673,0.59084294858465036,0.63151199688497517,0.63014571521176554,0.59586998046399375,0.56550869353872957,0.58508134399186751,0.72697121892465444,0.80414595284062007,0.59108542021715826,0.56480439560541262,0.58672222657414597,0.64077851898894211,0.60176484521928086,0.64257601731548175,0.58904353645468521,0.60529502904897059,0.62138923062117213,0.80968666899172437
F1v,0.7119503529709138,1,0.62587142905190918,0.96703148922239379,0.91146138784305419,0.87272307997802334,0.91543057972621866,0.8010877814593278,0.8994063770663947,0.8994063770663967,0.91058121100331291,0.91009617410108745,0.96739378375884266,0.95127429629466043,0.95870233758392309,0.92359791647601674,0.92233089885498232,0.91353671328531294,0.71076936081447917,0.94559425919419993,0.91970982243991795,0.81982863422454111,0.89254632876027229,0.5689355444743156,0.98535171569842162,0.92286411408803348,0.90629924233971271,0.85971859260705374,0.9788874778234985,0.87669786145531226,0.95386535828735619,0.92933832333326871,0.93788066085848809,0.77076230212830232,0.65084335536874105
F2,0.53318417779984473,0.62587142905190918,1,0.80215791389827851,0.9062909076053195,0.93801771998606875,0.89341183184728812,0.93135981550546421,0.89739730909849902,0.89739730909847515,0.83263645378883155,0.88785760744102027,0.6494217735584078,0.73548785722335996,0.72534112221176106,0.86175288016637186,0.75483430241343652,0.87769955278969269,0.89970822879458412,0.85352540811732569,0.87842767168716462,0.85317328160202832,0.9019882962714707,0.8026611726398909,0.57961487155084213,0.86750844485448553,0.70307762996554113,0.89553942830996991,0.6996150978707647,0.93473219954009323,0.83246643827990152,0.85332103838371642,0.8527629752500685,0.93047928291346638,0.55749889116447437
F3,0.6172186822988488,0.96703148922239379,0.80215791389827851,1,0.98123283787265569,0.96337015512584068,0.97873374140760705,0.89415163261623154,0.97156037782086946,0.97156037782086546,0.95832628809564013,0.97879437020480786,0.96343006348821891,0.98376381421762404,0.97218720223690847,0.98176685193240754,0.94644080210040227,0.97760416652729831,0.80950157781750287,0.98628988563453246,0.9805470898920613,0.87148621568271945,0.96617931940862323,0.64976828949469545,0.92949791579951535,0.98358374579484353,0.92841873562326349,0.93365454680199866,0.978266688892521,0.96205300623078127,0.98309062388030299,0.9820759788017378,0.99433231896114016,0.86922476103707824,0.61821450536352862
F4,0.61460143198153916,0.91146138784305419,0.9062909076053195,0.98123283787265569,1,0.99583018660911105,0.99690315868540691,0.95064004523490575,0.99090767802475377,0.99090767802475688,0.96464423525986265,0.99254803907235423,0.90556997547476259,0.94558334197568439,0.93190442593074385,0.98786024669076855,0.93658725938523901,0.9895315583630182,0.87987103853915016,0.99053036049950027,0.99393486025243527,0.91180855587805276,0.99108349456284106,0.72051999206640382,0.86969575440128366,0.99031801887977755,0.8939361002220042,0.96422801368017719,0.93339979092518544,0.99651090989907543,0.98212489371057843,0.98811918134665122,0.9899891594827297,0.93152002082057139,0.61963117727465611
IN,0.60158303323215612,0.87272307997802334,0.93801771998606875,0.96337015512584068,0.99583018660911105,1,0.98855938905140672,0.95210138127628174,0.98513361362683227,0.98513361362680096,0.94728615856533294,0.98586610563821464,0.879138730311396,0.92916336516332576,0.91315087119988048,0.97644276772317884,0.90829760121101322,0.9804619327712244,0.88592776797020023,0.97442929794858801,0.98381810357460742,0.90035778700302627,0.98516485699694356,0.75072967153427328,0.83149052519329947,0.98030514859052797,0.87049552738509128,0.957962561776035,0.90648616231088142,0.99730713234766555,0.96236885779330938,0.97420799575299244,0.98185658110868523,0.93590703039222245,0.60365059090671691
Raug,0.60779976125517021,0.91543057972621866,0.89341183184728812,0.97873374140760705,0.99690315868540691,0.98855938905140672,1,0.95935721690776199,0.99407322575878698,0.99407322575878687,0.97868775385520701,0.99430068532981919,0.89029908799538338,0.93618778791995794,0.91456011402216031,0.99280946472937548,0.95840475193540986,0.99390736688509906,0.88709066586645502,0.99455932493652732,0.99883149259217341,0.92556448532233093,0.99682642748470141,0.69309965270420182,0.87162051787416028,0.99350275377326891,0.89869708454029795,0.97396413294452855,0.92412182948178045,0.99478890380667362,0.98638733393607525,0.99553227049563897,0.98289793073312082,0.93838834859314013,0.60555045890384906
deg_overlap,0.61244317579553254,0.8010877814593278,0.93135981550546421,0.89415163261623154,0.95064004523490575,0.95210138127628174,0.95935721690776199,1,0.96417002391224216,0.96417002391222806,0.95348027792870937,0.95550333472933158,0.75022920759148615,0.82232665263854932,0.79250531883437847,0.94916866806765066,0.92180008873509056,0.95670432794597116,0.97721509380756455,0.94174260830349377,0.95486480782828553,0.90532575320573738,0.9682373958289372,0.70805592140119555,0.75201753598576193,0.9477067328133838,0.8529636357317778,0.9785198702419956,0.80634300856727692,0.9657656973618155,0.92951920470062444,0.94670735563785302,0.90818280388512385,0.99687962568049837,0.6734441073422851
N3,0.59170135368498145,0.8994063770663947,0.89739730909849902,0.97156037782086946,0.99090767802475377,0.98513361362683227,0.99407322575878698,0.96417002391224216,1,0.99999999999999267,0.9878766498709417,0.99929248113385893,0.87475344520087228,0.93762374504728385,0.89917283734324815,0.99734889257965931,0.9640183481949024,0.99915049412002055,0.89364906933353383,0.98274485073614348,0.99533326969797131,0.91577520379995891,0.99734295529819406,0.70553954137559205,0.85649921782989902,0.99757465052514438,0.92946426961588813,0.98833103629714714,0.90590769859508669,0.9902087962270153,0.97028769141411453,0.99281425685598923,0.97999875994438446,0.9461843476413353,0.5758196958585089
SI,0.59170135368502164,0.8994063770663967,0.89739730909847515,0.97156037782086546,0.99090767802475688,0.98513361362680096,0.99407322575878687,0.96417002391222806,0.99999999999999267,1,0.98787664987095081,0.9992924811338878,0.87475344520086673,0.93762374504729473,0.89917283734325948,0.99734889257965542,0.9640183481949135,0.99915049412003398,0.89364906933352295,0.98274485073614271,0.99533326969800962,0.91577520379994037,0.99734295529820538,0.70553954137563724,0.85649921782991911,0.99757465052513461,0.92946426961588191,0.98833103629712515,0.90590769859514575,0.99020879622702263,0.9702876914139914,0.99281425685596381,0.97999875994443952,0.94618434764133852,0.57581969585865822
