,F1,F1v,F2,F3,F4,N3,N4,kDN,CM,R,D3,D. Over.,Borderline,N1,N2,ONB,LSC,Clust,IR
F1,1.0,0.45238095238095255,0.4095238095238096,0.44523809523809543,0.3071428571428574,0.3380952380952382,0.30952380952380976,0.3380952380952382,0.3380952380952382,0.3380952380952382,0.3380952380952382,0.3380952380952382,0.3380952380952382,0.3380952380952382,0.5095238095238097,0.3380952380952382,0.38095238095238115,0.3380952380952382,0.0
F1v,0.45238095238095255,1.0,0.5166666666666668,0.35238095238095246,0.2857142857142858,0.4023809523809523,0.2904761904761908,0.4023809523809523,0.4380952380952381,0.4380952380952381,0.4380952380952381,0.4095238095238096,0.4095238095238096,0.319047619047619,0.4809523809523809,0.29047619047619055,0.3166666666666669,0.29047619047619055,0.0
F2,0.4095238095238096,0.5166666666666668,1.0,0.38095238095238115,0.4285714285714286,0.5166666666666668,0.2857142857142858,0.5166666666666668,0.480952380952381,0.480952380952381,0.480952380952381,0.5166666666666668,0.5166666666666668,0.43333333333333357,0.5333333333333334,0.43333333333333357,0.38095238095238115,0.43333333333333357,0.0
F3,0.44523809523809543,0.35238095238095246,0.38095238095238115,1.0,0.2619047619047621,0.23809523809523836,0.2095238095238099,0.34523809523809534,0.23809523809523836,0.23809523809523836,0.23809523809523836,0.38095238095238115,0.38095238095238115,0.23809523809523836,0.3214285714285714,0.23809523809523836,0.5809523809523812,0.23809523809523836,0.0
F4,0.3071428571428574,0.2857142857142858,0.4285714285714286,0.2619047619047621,1.0,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714284,0.4285714285714284,0.4285714285714284,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4023809523809523,0.4285714285714286,0.2619047619047621,0.4285714285714286,0.0
N3,0.3380952380952382,0.4023809523809523,0.5166666666666668,0.23809523809523836,0.4285714285714286,1.0,0.4285714285714286,0.5166666666666668,0.5166666666666668,0.5166666666666668,0.5166666666666668,0.5166666666666668,0.5166666666666668,0.43333333333333357,0.3380952380952382,0.4285714285714286,0.23809523809523836,0.4285714285714286,0.0
N4,0.30952380952380976,0.2904761904761908,0.2857142857142858,0.2095238095238099,0.4285714285714286,0.4285714285714286,1.0,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714284,0.3380952380952382,0.4285714285714284,0.2095238095238099,0.4285714285714284,0.0
kDN,0.3380952380952382,0.4023809523809523,0.5166666666666668,0.34523809523809534,0.4285714285714286,0.5166666666666668,0.4285714285714286,1.0,0.5166666666666668,0.5166666666666668,0.5166666666666668,0.5166666666666667,0.5166666666666668,0.43333333333333357,0.3380952380952382,0.4285714285714286,0.23809523809523836,0.4285714285714286,0.0
CM,0.3380952380952382,0.4380952380952381,0.480952380952381,0.23809523809523836,0.4285714285714284,0.5166666666666668,0.4285714285714286,0.5166666666666668,1.0,0.5690476190476192,0.5690476190476192,0.5166666666666668,0.5166666666666668,0.43333333333333357,0.3380952380952382,0.4285714285714284,0.23809523809523836,0.4285714285714284,0.0
R,0.3380952380952382,0.4380952380952381,0.480952380952381,0.23809523809523836,0.4285714285714284,0.5166666666666668,0.4285714285714286,0.5166666666666668,0.5690476190476192,1.0,0.5690476190476192,0.5166666666666668,0.5166666666666668,0.43333333333333357,0.3380952380952382,0.4285714285714284,0.23809523809523836,0.4285714285714284,0.0
D3,0.3380952380952382,0.4380952380952381,0.480952380952381,0.23809523809523836,0.4285714285714284,0.5166666666666668,0.4285714285714286,0.5166666666666668,0.5690476190476192,0.5690476190476192,1.0,0.5166666666666668,0.5166666666666668,0.43333333333333357,0.3380952380952382,0.4285714285714284,0.23809523809523836,0.4285714285714284,0.0
D. Over.,0.3380952380952382,0.4095238095238096,0.5166666666666668,0.38095238095238115,0.4285714285714286,0.5166666666666668,0.4285714285714286,0.5166666666666667,0.5166666666666668,0.5166666666666668,0.5166666666666668,1.0,0.5166666666666668,0.43333333333333357,0.3380952380952382,0.4285714285714286,0.23809523809523836,0.4285714285714286,0.0
Borderline,0.3380952380952382,0.4095238095238096,0.5166666666666668,0.38095238095238115,0.4285714285714286,0.5166666666666668,0.4285714285714286,0.5166666666666668,0.5166666666666668,0.5166666666666668,0.5166666666666668,0.5166666666666668,1.0,0.4285714285714286,0.3380952380952382,0.4285714285714286,0.23809523809523836,0.4285714285714286,0.0
N1,0.3380952380952382,0.319047619047619,0.43333333333333357,0.23809523809523836,0.4285714285714286,0.43333333333333357,0.4285714285714284,0.43333333333333357,0.43333333333333357,0.43333333333333357,0.43333333333333357,0.43333333333333357,0.4285714285714286,1.0,0.3380952380952382,0.4285714285714284,0.23809523809523836,0.4285714285714284,0.0
N2,0.5095238095238097,0.4809523809523809,0.5333333333333334,0.3214285714285714,0.4023809523809523,0.3380952380952382,0.3380952380952382,0.3380952380952382,0.3380952380952382,0.3380952380952382,0.3380952380952382,0.3380952380952382,0.3380952380952382,0.3380952380952382,1.0,0.3380952380952382,0.3047619047619048,0.3380952380952382,0.0
ONB,0.3380952380952382,0.29047619047619055,0.43333333333333357,0.23809523809523836,0.4285714285714286,0.4285714285714286,0.4285714285714284,0.4285714285714286,0.4285714285714284,0.4285714285714284,0.4285714285714284,0.4285714285714286,0.4285714285714286,0.4285714285714284,0.3380952380952382,1.0,0.23809523809523836,0.4285714285714286,0.0
LSC,0.38095238095238115,0.3166666666666669,0.38095238095238115,0.5809523809523812,0.2619047619047621,0.23809523809523836,0.2095238095238099,0.23809523809523836,0.23809523809523836,0.23809523809523836,0.23809523809523836,0.23809523809523836,0.23809523809523836,0.23809523809523836,0.3047619047619048,0.23809523809523836,1.0,0.23809523809523836,0.0
Clust,0.3380952380952382,0.29047619047619055,0.43333333333333357,0.23809523809523836,0.4285714285714286,0.4285714285714286,0.4285714285714284,0.4285714285714286,0.4285714285714284,0.4285714285714284,0.4285714285714284,0.4285714285714286,0.4285714285714286,0.4285714285714284,0.3380952380952382,0.4285714285714286,0.23809523809523836,1.0,0.0
IR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
