,F1,F1v,F2,F3,F4,N3,N4,kDN,CM,R,D3,D. Over.,Borderline,N1,N2,ONB,LSC,Clust,IR
F1,1.0,0.9258318345787242,0.7006341664463742,1.1014274610358812,0.9890977125260205,1.2879234282996137,1.6933165479853134,1.2262197719463899,1.3310471830945385,1.3310471830945385,1.331047183094538,1.1593903839739628,1.1413504899534608,1.2948154716853038,0.310121865813385,1.1784261850595492,1.346519812737545,1.16040262187836,5.538457527766314
F1v,0.9258318345787242,1.0,0.5697351813499607,1.7771739957472525,0.9667820038779044,0.5468146062243042,0.7674847134065892,0.5327839080650478,0.5440061365590805,0.5440061365590807,0.5440061365590803,0.5418683688653458,0.5553261251221593,0.6187834997208413,0.6180633434160475,0.7063112337904227,2.219819089091548,0.7221995737717748,5.177793623034797
F2,0.7006341664463742,0.5697351813499607,1.0,1.319018298595298,0.5161676077771655,0.6967621629180712,1.1617399408018674,0.6160605768993905,0.7570498741843451,0.7570498741843454,0.7570498741843444,0.5336389537200861,0.4967921330471261,0.6761716782439571,0.44906758658696677,0.5377047366759679,1.7616633919395936,0.5165650274761905,5.517872026789245
F3,1.1014274610358812,1.7771739957472525,1.319018298595298,1.0,1.5139343930173905,2.01578046151337,2.480758239397166,1.935078875494689,2.0760681727796433,2.0760681727796437,2.0760681727796433,1.8526572523153846,1.8158104316424246,1.995189976839256,1.2391870765245763,1.8567230352712665,0.5397428166073004,1.8355833260714889,6.005098660146298
F4,0.9890977125260205,0.9667820038779044,0.5161676077771655,1.5139343930173905,1.0,0.5754304135584885,1.0633979389159278,0.5399044441425899,0.6104611308093355,0.6104611308093362,0.6104611308093346,0.4889709799418716,0.4683889295907891,0.5251254586845167,0.880439841382103,0.37136475978823086,1.956579486361686,0.3461279817511141,5.697999193530038
N3,1.2879234282996137,0.5468146062243042,0.6967621629180712,2.01578046151337,0.5754304135584885,1.0,0.4879675253574395,0.08070158601868077,0.06028771126627386,0.06028771126627419,0.06028771126627319,0.16312320919798518,0.19997002987094514,0.07196889349653718,0.9778015624862288,0.20406565377025754,2.4584255548576652,0.2293024318073743,5.329518429148816
N4,1.6933165479853134,0.7674847134065892,1.1617399408018674,2.480758239397166,1.0633979389159278,0.4879675253574395,1.0,0.5456793639024766,0.4529368081065923,0.45293680810659176,0.4529368081065933,0.628100987081781,0.6649478077547409,0.5382724802314112,1.3831946821719288,0.692033179127697,2.9234033327414606,0.7172699571648138,4.96407852608081
kDN,1.2262197719463899,0.5327839080650478,0.6160605768993905,1.935078875494689,0.5399044441425899,0.08070158601868077,0.5456793639024766,1.0,0.14098929728495463,0.14098929728495496,0.14098929728495396,0.0824216231793044,0.11926844385226437,0.08599959165579352,0.9160979061330047,0.17352732572537494,2.3777239688389846,0.19377646239147578,5.352897409786644
CM,1.3310471830945385,0.5440061365590805,0.7570498741843451,2.0760681727796433,0.6104611308093355,0.06028771126627386,0.4529368081065923,0.14098929728495463,1.0,5.551115123125783e-16,1.1102230246251565e-15,0.22341092046425903,0.260257741137219,0.0853356721248189,1.0209253172811534,0.2390963710211047,2.518713266123939,0.2643331490582215,5.305389219107268
R,1.3310471830945385,0.5440061365590807,0.7570498741843454,2.0760681727796437,0.6104611308093362,0.06028771126627419,0.45293680810659176,0.14098929728495496,5.551115123125783e-16,1.0,1.5543122344752192e-15,0.22341092046425937,0.26025774113721933,0.08533567212481946,1.0209253172811539,0.23909637102110526,2.518713266123939,0.26433314905822203,5.305389219107268
D3,1.331047183094538,0.5440061365590803,0.7570498741843444,2.0760681727796433,0.6104611308093346,0.06028771126627319,0.4529368081065933,0.14098929728495396,1.1102230246251565e-15,1.5543122344752192e-15,1.0,0.22341092046425837,0.26025774113721833,0.08533567212481791,1.0209253172811532,0.2390963710211037,2.5187132661239384,0.2643331490582205,5.305389219107271
D. Over.,1.1593903839739628,0.5418683688653458,0.5336389537200861,1.8526572523153846,0.4889709799418716,0.16312320919798518,0.628100987081781,0.0824216231793044,0.22341092046425903,0.22341092046425937,0.22341092046425837,1.0,0.03684682067295997,0.14253272452387095,0.8492685181605777,0.17209561034407117,2.29530234565968,0.18798395032542325,5.3865032348343505
Borderline,1.1413504899534608,0.5553261251221593,0.4967921330471261,1.8158104316424246,0.4683889295907891,0.19997002987094514,0.6649478077547409,0.11926844385226437,0.260257741137219,0.26025774113721933,0.26025774113721833,0.03684682067295997,1.0,0.17937954519683091,0.8312286241400757,0.16603690965714546,2.25845552498672,0.17880910361990932,5.399731832306334
N1,1.2948154716853038,0.6187834997208413,0.6761716782439571,1.995189976839256,0.5251254586845167,0.07196889349653718,0.5382724802314112,0.08599959165579352,0.0853356721248189,0.08533567212481946,0.08533567212481791,0.14253272452387095,0.17937954519683091,1.0,0.9846936058719186,0.1537606988962858,2.4378350701835507,0.17899747693340257,5.365051488785911
N2,0.310121865813385,0.6180633434160475,0.44906758658696677,1.2391870765245763,0.880439841382103,0.9778015624862288,1.3831946821719288,0.9160979061330047,1.0209253172811534,1.0209253172811539,1.0209253172811532,0.8492685181605777,0.8312286241400757,0.9846936058719186,1.0,0.8683043192461642,1.6017557456755003,0.8502807560649751,5.469081575746774
