param_value,param_label,F1,F1v,F2,F3,F4,N3,N4,kDN,CM,R,D3,D. Over.,Borderline,N1,N2,ONB,LSC,Clust,IR,F1_std,F1v_std,F2_std,F3_std,F4_std,N3_std,N4_std,kDN_std,CM_std,R_std,D3_std,D. Over._std,Borderline_std,N1_std,N2_std,ONB_std,LSC_std,Clust_std,IR_std
Gaussian,Gaussian,0.16502307690873663,0.04442048704228177,0.04815627326210523,0.183,0.019,0.008,0.003,0.011200000000000002,0.005,0.005,0.5,0.03,0.015,0.018,0.08413502689471072,0.017,0.6344449999999999,0.017,1.0,0.0077379719063145015,0.0032220156362807346,0.016038079209880676,0.038548670534792766,0.024576411454889015,0.00812403840463596,0.004,0.004791659420284375,0.0031622776601683794,0.0031622776601683794,0.31622776601683794,0.01224744871391589,0.0031622776601683794,0.009797958971132711,0.008197426422399548,0.005099019513592785,0.020356537033591963,0.005099019513592785,0.0
Moons,Moons,0.3808680233552149,0.1152977358458461,0.1205635179199078,0.382,0.193,0.0,0.153,0.0024000000000000002,0.001,0.001,0.1,0.009999999999999998,0.001,0.01,0.09806285961714792,0.038000000000000006,0.8396249999999998,0.044000000000000004,1.0,0.020206187746456262,0.013318155281437637,0.006537830282785316,0.0317175030543074,0.028390139133156786,0.0,0.013638181696985857,0.0014966629547095765,0.002,0.002,0.2,0.004472135954999579,0.002,0.0,0.00707495327952626,0.0024494897427831766,0.008305239310218563,0.004898979485566357,0.0
Circles,Circles,0.9947950236382054,0.9799026540686624,0.6746984294417799,0.82,0.655,0.048,0.29700000000000004,0.15299999999999994,0.064,0.064,6.4,0.475,0.21100000000000002,0.19899999999999998,0.2548070969630524,0.17,0.9702,0.173,1.0,0.003257884442340411,0.012415969495025088,0.02198231865678501,0.012649110640673493,0.016431676725154998,0.016,0.01777638883463118,0.00914330356052996,0.005830951894845304,0.005830951894845304,0.5830951894845301,0.036331804249169916,0.027459060435491962,0.010198039027185567,0.005021923403105332,0.011401754250991379,0.0012950868696732464,0.0092736184954957,0.0
Blobs,Blobs,0.03386220834148346,0.00848515575232607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020100502512562814,0.026275608973017284,0.015076134479119555,0.6666649832074948,0.01507537688442211,1.0151515151515151,0.002477663317930372,0.0010636368637735251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008063168914813261,0.0,3.0302265094306335e-05,0.0,0.0
XOR,XOR,0.997921107495678,0.9918096419708862,0.8595149480969384,0.9809999999999999,0.968,0.0,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.048250497473208184,0.02,0.75023,0.02,1.0,0.0008594945580385258,0.0033714366335293442,0.03647255664179592,0.008602325267042634,0.008124038404635967,0.0,0.023537204591879635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021178243047541272,0.0,0.0007400000000000339,0.0,0.0
