,F1,F1v,F2,F3,F4,N3,N4,kDN,CM,R,D3,D. Over.,Borderline,N1,N2,ONB,LSC,Clust,IR
F1,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.11180339887498947,0.8999999999999998,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.49999999999999994,0.39999999999999997,0.7,0.6,0.7,-0.7071067811865475
F1v,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.11180339887498947,0.8999999999999998,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.49999999999999994,0.39999999999999997,0.7,0.6,0.7,-0.7071067811865475
F2,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999999,0.11180339887498947,0.8999999999999998,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.49999999999999994,0.39999999999999997,0.7,0.6,0.7,-0.7071067811865475
F3,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999999,0.11180339887498947,0.8999999999999998,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.49999999999999994,0.39999999999999997,0.7,0.6,0.7,-0.7071067811865475
F4,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,0.11180339887498947,0.8999999999999998,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.49999999999999994,0.39999999999999997,0.7,0.6,0.7,-0.7071067811865475
N3,0.11180339887498947,0.11180339887498947,0.11180339887498947,0.11180339887498947,0.11180339887498947,1.0,0.4472135954999579,0.9176629354822471,0.9176629354822471,0.9176629354822471,0.9176629354822471,0.9176629354822471,0.9176629354822471,0.4472135954999579,0.6708203932499368,0.4472135954999579,0.22360679774997896,0.4472135954999579,-0.3952847075210474
N4,0.8999999999999998,0.8999999999999998,0.8999999999999998,0.8999999999999998,0.8999999999999998,0.4472135954999579,1.0,0.46169025843831935,0.46169025843831935,0.46169025843831935,0.46169025843831935,0.46169025843831935,0.46169025843831935,0.6,0.7,0.8999999999999998,0.7999999999999999,0.8999999999999998,-0.7071067811865475
kDN,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.9176629354822471,0.46169025843831935,1.0,1.0,1.0,1.0,1.0,1.0,0.15389675281277312,0.8720815992723809,0.6155870112510925,0.35909242322980395,0.6155870112510925,-0.5441071875825088
CM,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.9176629354822471,0.46169025843831935,1.0,1.0,1.0,1.0,1.0,1.0,0.15389675281277312,0.8720815992723809,0.6155870112510925,0.35909242322980395,0.6155870112510925,-0.5441071875825088
R,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.9176629354822471,0.46169025843831935,1.0,1.0,1.0,1.0,1.0,1.0,0.15389675281277312,0.8720815992723809,0.6155870112510925,0.35909242322980395,0.6155870112510925,-0.5441071875825088
D3,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.9176629354822471,0.46169025843831935,1.0,1.0,1.0,1.0,1.0,1.0,0.15389675281277312,0.8720815992723809,0.6155870112510925,0.35909242322980395,0.6155870112510925,-0.5441071875825088
D. Over.,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.9176629354822471,0.46169025843831935,1.0,1.0,1.0,1.0,1.0,1.0,0.15389675281277312,0.8720815992723809,0.6155870112510925,0.35909242322980395,0.6155870112510925,-0.5441071875825088
Borderline,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.10259783520851541,0.9176629354822471,0.46169025843831935,1.0,1.0,1.0,1.0,1.0,1.0,0.15389675281277312,0.8720815992723809,0.6155870112510925,0.35909242322980395,0.6155870112510925,-0.5441071875825088
N1,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.4472135954999579,0.6,0.15389675281277312,0.15389675281277312,0.15389675281277312,0.15389675281277312,0.15389675281277312,0.15389675281277312,1.0,0.09999999999999999,0.3,0.39999999999999997,0.3,0.0
N2,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.6708203932499368,0.7,0.8720815992723809,0.8720815992723809,0.8720815992723809,0.8720815992723809,0.8720815992723809,0.8720815992723809,0.09999999999999999,1.0,0.8999999999999998,0.7,0.8999999999999998,-0.7071067811865475
ONB,0.7,0.7,0.7,0.7,0.7,0.4472135954999579,0.8999999999999998,0.6155870112510925,0.6155870112510925,0.6155870112510925,0.6155870112510925,0.6155870112510925,0.6155870112510925,0.3,0.8999999999999998,1.0,0.8999999999999998,0.9999999999999999,-0.7071067811865475
LSC,0.6,0.6,0.6,0.6,0.6,0.22360679774997896,0.7999999999999999,0.35909242322980395,0.35909242322980395,0.35909242322980395,0.35909242322980395,0.35909242322980395,0.35909242322980395,0.39999999999999997,0.7,0.8999999999999998,1.0,0.8999999999999998,-0.35355339059327373
Clust,0.7,0.7,0.7,0.7,0.7,0.4472135954999579,0.8999999999999998,0.6155870112510925,0.6155870112510925,0.6155870112510925,0.6155870112510925,0.6155870112510925,0.6155870112510925,0.3,0.8999999999999998,0.9999999999999999,0.8999999999999998,1.0,-0.7071067811865475
IR,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475,-0.3952847075210474,-0.7071067811865475,-0.5441071875825088,-0.5441071875825088,-0.5441071875825088,-0.5441071875825088,-0.5441071875825088,-0.5441071875825088,0.0,-0.7071067811865475,-0.7071067811865475,-0.35355339059327373,-0.7071067811865475,1.0
