,F1,F1v,F2,F3,F4,IN,Raug,deg_overlap,N3,SI,N4,kDN,D3,CM,Borderline,N1,T1,Clust,N2,ONB,LSCAvg,DBC,NSG,ICSV,MRCA,C1,Purity,C2,NeighbourhoodSeparability,IR,Silhouette,Bhattacharyya,Wasserstein,SVM_SVR,TwoNN_ID
F1,1.0,0.6449062543738292,0.548527209776532,0.8532304150146677,0.5655860774204307,0.808140858088648,0.5200422882063959,0.6423260070809195,0.56798614332325,0.5679861433232568,0.6940706822181952,0.6291488086216048,0.6016877415643307,0.5849048992694883,0.5997746375779277,0.6548765228919624,0.35185158822234475,0.6597981004775453,0.6003017613895788,0.6245455173704119,0.7380532950266043,0.45820837102174905,0.7354844621334543,0.279879852557624,0.4644907745482981,0.5843345583627237,0.4652638905166373,0.48460250091501383,0.4978147392443412,0.3827206262609594,0.8809418516883706,0.8759571209401398,0.9673414834700025,0.6474527208307734,0.5190895762011464
F1v,0.6449062543738292,1.0,0.9317338786157856,0.5694294277964795,0.8110018574569151,0.45282840243041056,0.33894625277515483,0.3431883592330818,0.3372196006643591,0.3372196006643604,0.8871196686823108,0.3093229582117667,0.31708306285149307,0.2927935118556471,0.35056086565519995,0.3432866576788472,0.43890225953424783,0.3351068167939003,0.27579338435374195,0.34450402458219476,0.38682326036529935,0.4912678227238753,0.2925412592159338,0.19542063749172595,0.5482547314862666,0.395749499573535,0.5682428719242283,0.3482384690689215,0.4645421964151782,0.32592664234832225,0.533056643889723,0.4889626279117866,0.6890733264321308,0.38962657777878273,0.378483959484511
F2,0.548527209776532,0.9317338786157856,1.0,0.5908281623052046,0.87884252740767,0.4569411615306446,0.24953879131117332,0.34638662716474483,0.31786042008719156,0.3178604200871927,0.7837217262002161,0.29354010229045313,0.29729751453451986,0.26542607860227063,0.3849324551293072,0.30375879596680455,0.5190313197427054,0.31040637468719673,0.2912022833041257,0.26007263619455456,0.3918642516603031,0.476502985623055,0.2625652803092794,0.20005121199654144,0.5747219156689563,0.36569624287604513,0.49746823694890446,0.3244507194747963,0.5108698297125207,0.28109834578603654,0.4536544245653038,0.5161928199261838,0.6694140312032024,0.32769279442803834,0.4196246377081094
F3,0.8532304150146677,0.5694294277964795,0.5908281623052046,1.0,0.695409493575044,0.7231638865662401,0.6190358316669375,0.7145329182296644,0.6622477929064203,0.6622477929064234,0.6240546013467493,0.7227005874112425,0.6863123471901036,0.6917549063014872,0.6756545732562954,0.7234329889405293,0.30813643177526184,0.7110649435262436,0.49641540177991866,0.6862956594944634,0.7596953411072842,0.46788531413129664,0.5819221700169517,0.34445477079971054,0.5270446945684252,0.6716827179652342,0.41351261503684167,0.3475359649702441,0.3096365110163811,0.3413026110365164,0.8673907831634146,0.9081069116338119,0.9183270538384068,0.5527435103555635,0.5098736546123585
F4,0.5655860774204307,0.8110018574569151,0.87884252740767,0.695409493575044,1.0,0.41688620382619457,0.4687014460801292,0.4290115647729162,0.3917377516470286,0.3917377516470236,0.6849903309799732,0.3885880297894475,0.37895058797295683,0.3371272762441274,0.4010822046871036,0.4067585755475555,0.413083430995673,0.40036755439598964,0.24255566073052653,0.4279854035507057,0.4458980238498568,0.5608721007652632,0.3029343217075118,0.24566688035685738,0.6067135788943213,0.5201844197453307,0.5066154807490639,0.25117794064920324,0.35428880594909956,0.43659355259356886,0.5592394363875411,0.678079655444153,0.6692620218453086,0.28141515988892085,0.34357667876318065
IN,0.808140858088648,0.45282840243041056,0.4569411615306446,0.7231638865662401,0.41688620382619457,1.0,0.38296605548440527,0.44821953879165727,0.4014832656737038,0.401483265673729,0.44242600228311213,0.4486432289542554,0.5080781847011103,0.4130052655717999,0.44619055803825547,0.4458279271700601,0.3330676359212612,0.4699037058699307,0.5366030000492998,0.4327181415419127,0.722988732342479,0.4172774593659207,0.6200459497917059,0.3854090526332665,0.47748538977581606,0.42901488335192484,0.41385261549048286,0.42707626767093415,0.41975611776377036,0.33614718971443697,0.6445197088869259,0.8659856939448021,0.8299155037674709,0.43195866149796586,0.40669081503046906
Raug,0.5200422882063959,0.33894625277515483,0.24953879131117332,0.6190358316669375,0.4687014460801292,0.38296605548440527,1.0,0.7658454937722196,0.9014381325302617,0.9014381325302622,0.33341713657035565,0.8100907602427462,0.8903686590167024,0.8321626494971145,0.6715277677838897,0.8282604338946422,0.47798524665473546,0.844833099334305,0.7418273023050644,0.9661516192153646,0.6116813855596014,0.44391205969471614,0.6267924624528871,0.3681861145314544,0.4790837428905336,0.8763637795507776,0.638718026629163,0.6472248352583431,0.4676676474994587,0.8060281549409597,0.5505810975565512,0.580120904341551,0.5464874933392956,0.5410931575777459,0.6754749267575909
deg_overlap,0.6423260070809195,0.3431883592330818,0.34638662716474483,0.7145329182296644,0.4290115647729162,0.44821953879165727,0.7658454937722196,1.0,0.9034924669022331,0.9034924669022335,0.40452780753411527,0.9830136644337631,0.8849319482571367,0.9327765334286932,0.9784105752942062,0.9761417213467183,0.5864291897843569,0.9579560064087542,0.8209434153371489,0.8727095170078102,0.7682329531388508,0.3990379215991083,0.7906762722699123,0.6155971939467902,0.5547240343822194,0.9493325076314709,0.495337851867077,0.6831586445986838,0.49707036851216657,0.4555648935036643,0.6987144727921867,0.6478439203496689,0.6725275941531519,0.8653833074974923,0.5999297491511089
N3,0.56798614332325,0.3372196006643591,0.31786042008719156,0.6622477929064203,0.3917377516470286,0.4014832656737038,0.9014381325302617,0.9034924669022331,1.0,1.0000000000000004,0.3832877693261874,0.9459939402293319,0.9491828754407962,0.9661581431405803,0.8473235462768919,0.9565706665671074,0.5734211586124084,0.9611494547599144,0.8449140627962969,0.9502715603546817,0.6784776134307311,0.3932311895954207,0.7272034925422171,0.5165449740932022,0.423492398460552,0.9869975211274027,0.521941339300715,0.7556536037605271,0.5613958819133089,0.5588052114939732,0.5997883344094146,0.6153854823692696,0.5910373897040874,0.7037064968673792,0.735966093518108
SI,0.5679861433232568,0.3372196006643604,0.3178604200871927,0.6622477929064234,0.3917377516470236,0.401483265673729,0.9014381325302622,0.9034924669022335,1.0000000000000004,1.0,0.3832877693261853,0.9459939402293344,0.9491828754407975,0.9661581431405826,0.8473235462768965,0.95657066656711,0.5734211586123885,0.9611494547599166,0.8449140627963004,0.9502715603546835,0.6784776134307652,0.39323118959543707,0.7272034925422152,0.5165449740932028,0.42349239846055897,0.9869975211274058,0.5219413393006962,0.7556536037605268,0.5613958819133066,0.5588052114939783,0.5997883344094039,0.6153854823692759,0.5910373897040848,0.7037064968673795,0.735966093518108
N4,0.6940706822181952,0.8871196686823108,0.7837217262002161,0.6240546013467493,0.6849903309799732,0.44242600228311213,0.33341713657035565,0.40452780753411527,0.3832877693261874,0.3832877693261853,1.0,0.3789758470801207,0.37469374745135875,0.3548089842704578,0.405420557416791,0.40669492190016876,0.4392112366439846,0.40768891912440003,0.30512213158131574,0.38384960370085264,0.5270623672087722,0.43098462938679094,0.40198367636410065,0.23822902350754682,0.602969622604083,0.429953678555575,0.517300173383791,0.3234468686180398,0.48777749479560467,0.2855594394625675,0.7237478278580496,0.49974645196713563,0.6789820127642751,0.5083758034696663,0.3930764624944498
kDN,0.6291488086216048,0.3093229582117667,0.29354010229045313,0.7227005874112425,0.3885880297894475,0.4486432289542554,0.8100907602427462,0.9830136644337631,0.9459939402293319,0.9459939402293344,0.3789758470801207,1.0,0.9244475775591929,0.9792875432970004,0.9581797692795947,0.9961866300732019,0.5779546333377956,0.9850040606435568,0.8323556298441845,0.9046251384958625,0.7489287881875197,0.3873698247700132,0.7692604371007515,0.6428729486751098,0.5145205237635289,0.9866795787340669,0.47860380836580463,0.721898362355446,0.4969219501674217,0.4582661437593021,0.6735130468730964,0.6457396539758233,0.6613157494150738,0.8247666474854422,0.6600765587917216
D3,0.6016877415643307,0.31708306285149307,0.29729751453451986,0.6863123471901036,0.37895058797295683,0.5080781847011103,0.8903686590167024,0.8849319482571367,0.9491828754407962,0.9491828754407975,0.37469374745135875,0.9244475775591929,1.0,0.9270771460872954,0.8161802850202992,0.9281623016180287,0.5640602792386479,0.9446905892770942,0.8390944355482448,0.9444950927022282,0.737241281965606,0.38080153883454254,0.7209592307208037,0.4718687401125705,0.4914508873135119,0.952151806506439,0.527276873638241,0.6932576852358843,0.4939656884864326,0.523277028379857,0.5937658245741505,0.6633352307859621,0.634587780275619,0.6606024622778341,0.7434075231514142
CM,0.5849048992694883,0.2927935118556471,0.26542607860227063,0.6917549063014872,0.3371272762441274,0.4130052655717999,0.8321626494971145,0.9327765334286932,0.9661581431405803,0.9661581431405826,0.3548089842704578,0.9792875432970004,0.9270771460872954,1.0,0.913100426214765,0.9806652857250368,0.527180992494643,0.9742769425133828,0.8039439872616192,0.9034542086537007,0.6925824681252851,0.3596105728739497,0.7026766732475439,0.683438957405574,0.4532216645618646,0.9897002087658108,0.48446702129323077,0.7286946063632217,0.48863374570696505,0.45985321507649235,0.6312547328915793,0.6052047534905679,0.6163136523059561,0.7624853717776812,0.7090731984005082
Borderline,0.5997746375779277,0.35056086565519995,0.3849324551293072,0.6756545732562954,0.4010822046871036,0.44619055803825547,0.6715277677838897,0.9784105752942062,0.8473235462768919,0.8473235462768965,0.405420557416791,0.9581797692795947,0.8161802850202992,0.913100426214765,1.0,0.942388503114917,0.5498128498002014,0.9159408840848954,0.7763826490674803,0.7829536450215894,0.7375067183677898,0.3678105976794494,0.7316822016415816,0.7543580717830589,0.5753542203116264,0.9101501763522429,0.5009195927532782,0.6752729894501072,0.5033892154137976,0.3875747374838107,0.6609691851181387,0.6062608302174831,0.6459494009785155,0.8795088617662533,0.5490728488145035
N1,0.6548765228919624,0.3432866576788472,0.30375879596680455,0.7234329889405293,0.4067585755475555,0.4458279271700601,0.8282604338946422,0.9761417213467183,0.9565706665671074,0.95657066656711,0.40669492190016876,0.9961866300732019,0.9281623016180287,0.9806652857250368,0.942388503114917,1.0,0.5819912647108669,0.9909336880835834,0.8296437533072031,0.9211339350242387,0.7376523702135463,0.3985692182519155,0.7777192414928248,0.6190386556134891,0.5165436144296118,0.9889746227982705,0.4909896449961981,0.717836383905275,0.49846271688438165,0.4793484403798169,0.689593717470025,0.6448109637151236,0.6734448918096004,0.8243158614200005,0.6747386496525231
