param_value,best_accuracy,mean_accuracy,best_f1,mean_f1,best_precision,mean_precision,best_recall,mean_recall,best_balanced_accuracy,mean_balanced_accuracy,LogisticRegression_accuracy,LogisticRegression_f1,LogisticRegression_precision,LogisticRegression_recall,LogisticRegression_balanced_accuracy,SVM-RBF_accuracy,SVM-RBF_f1,SVM-RBF_precision,SVM-RBF_recall,SVM-RBF_balanced_accuracy,SVM-LINEAR_accuracy,SVM-LINEAR_f1,SVM-LINEAR_precision,SVM-LINEAR_recall,SVM-LINEAR_balanced_accuracy,RandomForest_accuracy,RandomForest_f1,RandomForest_precision,RandomForest_recall,RandomForest_balanced_accuracy,KNN-5_accuracy,KNN-5_f1,KNN-5_precision,KNN-5_recall,KNN-5_balanced_accuracy
0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.9982,1.0,0.9981909547738693,1.0,1.0,1.0,0.9964000000000001,1.0,0.9982,0.998,0.9979899497487438,1.0,0.9960000000000001,0.998,0.998,0.9979899497487438,1.0,0.9960000000000001,0.998,0.998,0.9979899497487438,1.0,0.9960000000000001,0.998,1.0,1.0,1.0,1.0,1.0,0.9970000000000001,0.9969849246231156,1.0,0.994,0.9970000000000001
1.5,1.0,0.9976,1.0,0.9975879396984924,1.0,1.0,1.0,0.9952,1.0,0.9976,0.9970000000000001,0.9969849246231156,1.0,0.994,0.9970000000000001,0.9970000000000001,0.9969849246231156,1.0,0.994,0.9970000000000001,0.9970000000000001,0.9969849246231156,1.0,0.994,0.9970000000000001,1.0,1.0,1.0,1.0,1.0,0.9970000000000001,0.9969849246231156,1.0,0.994,0.9970000000000001
2.0,1.0,0.9928000000000001,1.0,0.9927736375167555,1.0,0.9960236070665889,1.0,0.9896,1.0,0.9928000000000001,0.99,0.9899595959595959,0.994,0.986,0.99,0.9890000000000001,0.9889743728141658,0.9920784313725489,0.986,0.9890000000000001,0.9889999999999999,0.9889543193125283,0.994039603960396,0.984,0.9889999999999999,1.0,1.0,1.0,1.0,1.0,0.9960000000000001,0.9959798994974876,1.0,0.992,0.9960000000000001
3.0,0.9970000000000001,0.9682000000000001,0.9969747728541698,0.9679544330934519,1.0,0.9746237641647273,0.9940000000000001,0.9616,0.9970000000000001,0.9682000000000001,0.962,0.961848840160398,0.965756338899196,0.958,0.962,0.961,0.9604501326159619,0.9735696252618178,0.9480000000000001,0.961,0.96,0.9598314159732715,0.9640689007441585,0.9559999999999998,0.96,0.9970000000000001,0.9969747728541698,1.0,0.9940000000000001,0.9970000000000001,0.961,0.9606670038634582,0.9697239559184638,0.952,0.961
4.0,0.9869999999999999,0.9427999999999999,0.9867075731907994,0.9426299760991824,1.0,0.9472242270944016,0.974,0.9384,0.9869999999999999,0.9427999999999999,0.9279999999999999,0.9283638212522888,0.9228914732706853,0.9339999999999999,0.9279999999999999,0.9339999999999999,0.9336585930361876,0.9396886576659964,0.9280000000000002,0.9339999999999999,0.9289999999999999,0.9294904684498301,0.9230995923121723,0.9359999999999999,0.9289999999999999,0.9869999999999999,0.9867075731907994,1.0,0.974,0.9869999999999999,0.9359999999999999,0.9349294245668066,0.9504414122231539,0.9200000000000002,0.9359999999999999
5.0,0.9709999999999999,0.9203999999999999,0.9705263522070545,0.9206779699093508,0.9856082123571077,0.9196903042016702,0.9559999999999998,0.922,0.9709999999999999,0.9203999999999999,0.905,0.9059557628186962,0.8963217032822535,0.916,0.905,0.907,0.9071125291436056,0.9044998010005083,0.9099999999999999,0.907,0.9019999999999999,0.9028829446920927,0.8941321011124419,0.9119999999999999,0.9019999999999999,0.9709999999999999,0.9705263522070545,0.9856082123571077,0.9559999999999998,0.9709999999999999,0.9170000000000001,0.916912260685305,0.91788970325604,0.916,0.9170000000000001
