param_value,param_label,F1,F1v,F2,F3,F4,IN,Raug,deg_overlap,N3,SI,N4,kDN,D3,CM,Borderline,N1,T1,Clust,N2,ONB,LSCAvg,DBC,NSG,ICSV,MRCA,C1,Purity,C2,NeighbourhoodSeparability,IR,Silhouette,Bhattacharyya,Wasserstein,SVM_SVR,TwoNN_ID,F1_std,F1v_std,F2_std,F3_std,F4_std,IN_std,Raug_std,deg_overlap_std,N3_std,SI_std,N4_std,kDN_std,D3_std,CM_std,Borderline_std,N1_std,T1_std,Clust_std,N2_std,ONB_std,LSCAvg_std,DBC_std,NSG_std,ICSV_std,MRCA_std,C1_std,Purity_std,C2_std,NeighbourhoodSeparability_std,IR_std,Silhouette_std,Bhattacharyya_std,Wasserstein_std,SVM_SVR_std,TwoNN_ID_std
imbalance=1x,imbalance=1x,0.88265758495558033,0.64198895416645541,0.63031139592805352,0.95999999999999996,0.92599999999999993,0.96549999999999991,0.42400000000000004,0.91700000000000004,0.44500000000000001,0.55500000000000005,0.37499999999999994,0.44600000000000006,42.399999999999999,0.42400000000000004,0.51999999999999991,0.64000000000000001,0.98499999999999999,0.54900000000000015,0.46855955028203483,0.54799999999999993,0.98773,0.95570305483348972,1.8304233086841784,416.49371808471261,0.29613223051570697,0.44991666666666663,0.11706058880482499,0.47285348284326734,0.022379809012709674,1,0.046319790000408659,0.94522447438009682,0.49204252746043692,0.81200000000000006,1.9829994265904685,0.031111727138107136,0.069228448842528309,0.10213110009002704,0.006324555320336764,0.010677078252031291,0.0067823299831252853,0.025961509971494316,0.039319206502674994,0.036469165057620941,0.036469165057620927,0.042190046219457975,0.023392306427541414,2.5961509971494339,0.025961509971494334,0.052153619241621173,0.048062459362791674,0.010488088481701525,0.030561413579872236,0.022553698963279568,0.029597297173897471,0.0017111691909334837,0.018536689830582723,0.10388754508052915,428.44097106869134,0.022820683827965892,0.028479236100866338,0.020951974132698076,0.027879995477899384,0.00035625720292566885,0,0.014736023017685987,0.0092649737347556133,0.068237730171183855,0.031874754901018439,0.19152982340284855
imbalance=2x,imbalance=2x,0.89944903594241343,0.68005659778321326,0.65742515721972727,0.93600000000000017,0.90666666666666662,0.95333333333333337,0.56333333333333324,0.87333333333333341,0.41600000000000004,0.58399999999999996,0.34800000000000003,0.42826666666666657,28.699999999999999,0.3826666666666666,0.48666666666666669,0.61066666666666669,0.97333333333333327,0.504,0.45950718893224052,0.55999999999999994,0.98141333333333325,0.94958152958152964,2.0096597201248363,371.07625875585597,0.28592237888482164,0.42536444444444454,0.073795794499079498,0.45421283528125206,0.027504505932481972,2,0.041962436120093358,0.93810099405473435,0.45947276251887209,0.7373333333333334,1.8610599198697781,0.02465295320255537,0.062763538416853726,0.049233835788662521,0.019136933459209759,0.020221001184137468,0.0086922698736035271,0.020330600909302568,0.016329931618554516,0.038551552786135895,0.038551552786135888,0.038735570790223862,0.010238055370907967,1.8330302779823362,0.024440403706431153,0.030983866769659332,0.036172426576668089,0.01520233900132183,0.046303347611160894,0.016602258521716859,0.042778499272414873,0.00092093350385277653,0.030341980052992368,0.17262528069190702,569.92395814763586,0.005133638051765416,0.023100410343210233,0.0020676107420212276,0.022530841904864481,0.00034577788161807365,0,0.017965669422063034,0.0065754231049380534,0.061815234838028928,0.036172426576668068,0.24675632492874308
imbalance=4x,imbalance=4x,0.9099735897460578,0.71474817300010551,0.53483480375645442,0.87680000000000002,0.82720000000000005,0.9104000000000001,0.75960000000000005,0.72959999999999992,0.29120000000000001,0.70879999999999987,0.25919999999999999,0.31647999999999993,14.4,0.23039999999999999,0.25119999999999998,0.44640000000000002,0.9728,0.38400000000000001,0.39994119524813937,0.54499999999999993,0.96595200000000003,0.92021951839227578,2.7041395604518526,154.92602665006098,0.279421939093007,0.30774933333333332,0.070080088521415701,0.34609571227076535,0.032947843617879918,4,0.040115381764295875,0.90478217126737326,0.45681688505997864,0.5232,1.9493268624714948,0.04752948215054973,0.10640703223053534,0.074757225573926334,0.029761720380381267,0.033408980828513749,0.016894969665554316,0.046015649511878066,0.035200000000000037,0.02609521028848014,0.026095210288480147,0.033789939331108597,0.010289878522120656,1.6552945357246849,0.026484712571594963,0.021821090715177377,0.022285421243494596,0.0275274408545364,0.038863864964771594,0.018021791248528967,0.053197744313081531,0.0037875889956540945,0.036784937085316528,0.2349514771329822,215.53894676299765,0.035516874838193074,0.01919761911163869,0.00057983808205566082,0.018748063751793404,0.00022466642820059116,0,0.030562700564035292,0.021513764342546562,0.10000599636946728,0.033408980828513755,0.22728601237793722
imbalance=8x,imbalance=8x,0.92215100771530234,0.76663793145661818,0.4278898766953228,0.79285714285714293,0.7053571428571429,0.8348214285714286,0.89392857142857129,0.48035714285714287,0.18928571428571425,0.81071428571428572,0.15535714285714283,0.18821428571428572,6.5,0.11607142857142858,0.089285714285714274,0.27142857142857141,0.96250000000000002,0.23571428571428571,0.31192305279504762,0.53233333333333321,0.92015306122448981,0.95421245421245415,4.3687848383500558,81.421190937834552,0.24171476100854142,0.18570833333333331,0.06931257089668133,0.23522563331332885,0.037489510341054015,8.3333333333333339,0.029045416931699968,0.820129466238528,0.45828201897504162,0.36249999999999999,1.8742036833108109,0.053710635103828314,0.11856064456245773,0.092492528150055514,0.090597506385470164,0.13774329125483492,0.093131462931466416,0.00067763092717892904,0.044963136828622033,0.017313142347915454,0.017313142347915478,0.032241910866549622,0.013905658809951245,0.31622776601683794,0.0056469243931578225,0.027081698014469826,0.023007319154866288,0.015361295119718957,0.019232731454051806,0.028001014645158303,0.010198039027185579,0.019385198143853945,0.029389755560222008,0.3507852285857731,40.956857014819228,0.0030272666753200323,0.010273426715816906,0.00023604886629323811,0.0098327621028337312,0.00010259662844223313,0,0.071353964436791886,0.041896947717007908,0.13974674681429658,0.045386660811210115,0.26167492322929037
imbalance=16x,imbalance=16x,0.92065217570058766,0.74585979720452611,0.21117512523540977,0.60566037735849054,0.48867924528301881,0.6943396226415095,0.94339622641509435,0.29999999999999999,0.11132075471698114,0.88867924528301889,0.092452830188679239,0.11056603773584908,3,0.056603773584905662,0.033962264150943396,0.15849056603773584,0.95660377358490556,0.14716981132075471,0.24774267602442274,0.53133333333333332,0.87191171235315057,0.95042016806722684,6.9832248796954675,89.145543554608892,0.23097796332674872,0.10934591194968553,0.069064369907267359,0.16557998507661192,0.040167096759644728,16.666666666666668,-0.038808082917572539,0.73715703269130406,0.50499649720536721,0.23018867924528305,1.880814265031129,0.034951488297539912,0.11137302122062732,0.099823018929774535,0.16953856501309633,0.17531947140101634,0.11528749643900096,0,0.020145430664210016,0.013865036279904779,0.013865036279904779,0.018293131537420113,0.0034994786775455473,0,0,0.021179192755324198,0.011001796028009998,0.018486715039873036,0.016448675258644047,0.023088560610412465,0.037997075910887919,0.021245272030739209,0.069214320275542862,0.83429874360069645,54.528464876174802,0.0029016715602846058,0.0049271581851344833,7.7360027091010958e-05,0.0057975668320349718,0.00015200119193882353,0,0.064706152048760859,0.045946552590805954,0.092355885153867529,0.020321376630696237,0.23527704639178121
