,F1,F1v,F2,F3,F4,N3,N4,kDN,CM,R,D3,D. Over.,Borderline,N1,N2,ONB,LSC,Clust,IR
F1,1.0,0.9532408057553337,0.9773793098235891,0.9366067938345658,0.9167204405133736,0.5064826131615277,0.9173542465613053,0.572321924772259,0.5268004585300299,0.5268004585300299,0.5268004585300299,0.5903321180197199,0.5887947659347592,0.5892170104123946,0.5947935933459272,0.5784053111338208,0.7581561087668078,0.5786326503100723,0.0
F1v,0.9532408057553337,1.0,0.9650175696060675,0.8078931493488593,0.7964047418824595,0.4548095093224565,0.7617538197407099,0.47376471893102,0.462726165645103,0.462726165645103,0.46272616564510294,0.46930040532503126,0.4736644454846625,0.4984875855384859,0.47560744628077406,0.4803101728655542,0.5634263493511956,0.4791396787144821,0.0
F2,0.9773793098235891,0.9650175696060675,1.0,0.9048869471271579,0.902400128014337,0.48808432644748,0.850910117910099,0.5578961186525829,0.5083852623294111,0.5083852623294111,0.5083852623294114,0.5788206211558881,0.5822817550783803,0.57269922939471,0.5807186885113081,0.5566469066972531,0.6734560596698366,0.5546013292442913,0.0
F3,0.9366067938345658,0.8078931493488593,0.9048869471271579,1.0,0.9918099048917866,0.5893279802238596,0.9580632936815034,0.6775494467616067,0.616234646713506,0.616234646713506,0.616234646713506,0.7036943889438599,0.6944486196318773,0.6889734842534048,0.7032382556046877,0.6760409540393472,0.8255566508293819,0.6740783790245162,0.0
F4,0.9167204405133736,0.7964047418824595,0.902400128014337,0.9918099048917866,1.0,0.6142031391175011,0.9404001542176871,0.6840432860680613,0.6365167115544234,0.6365167115544234,0.6365167115544235,0.7006322275767808,0.6950536140535974,0.6989881221750727,0.6957550963785073,0.6837048186950558,0.7840421401243156,0.6813975261527706,0.0
N3,0.5064826131615277,0.4548095093224565,0.48808432644748,0.5893279802238596,0.6142031391175011,1.0,0.6381646985586624,0.9643000586859128,0.9980297108937312,0.9980297108937312,0.9980297108937312,0.9089738545812256,0.9226868302117588,0.9775648847049239,0.9169805803757668,0.9750219862886962,0.724999828324157,0.974926332717442,0.0
N4,0.9173542465613053,0.7617538197407099,0.850910117910099,0.9580632936815034,0.9404001542176871,0.6381646985586624,1.0,0.7293338667091369,0.6658335078997973,0.6658335078997973,0.6658335078997971,0.7560169531098885,0.753314914210546,0.7345128172257177,0.7504866319606859,0.7339825833402309,0.9024619034310015,0.7355379375189961,0.0
kDN,0.572321924772259,0.47376471893102,0.5578961186525829,0.6775494467616067,0.6840432860680613,0.9643000586859128,0.7293338667091369,1.0,0.9789324934957389,0.9789324934957389,0.9789324934957392,0.9876675821368929,0.9876104540350145,0.997606829373606,0.9884343444552717,0.997795048657626,0.8474355424907557,0.9966138105625304,0.0
CM,0.5268004585300299,0.462726165645103,0.5083852623294111,0.616234646713506,0.6365167115544234,0.9980297108937312,0.6658335078997973,0.9789324934957389,1.0,1.0000000000000002,1.0000000000000002,0.9337924667142019,0.9432360147476572,0.9886364368668842,0.939716719449525,0.9867939017107296,0.7612753357287223,0.9864935945272593,0.0
R,0.5268004585300299,0.462726165645103,0.5083852623294111,0.616234646713506,0.6365167115544234,0.9980297108937312,0.6658335078997973,0.9789324934957389,1.0000000000000002,1.0,1.0000000000000002,0.9337924667142019,0.9432360147476572,0.9886364368668842,0.939716719449525,0.9867939017107296,0.7612753357287223,0.9864935945272593,0.0
