,F1,F1v,F2,F3,F4,IN,Raug,deg_overlap,N3,SI,N4,kDN,D3,CM,Borderline,N1,T1,Clust,N2,ONB,LSCAvg,DBC,NSG,ICSV,MRCA,C1,Purity,C2,NeighbourhoodSeparability,IR,Silhouette,Bhattacharyya,Wasserstein,SVM_SVR,TwoNN_ID
F1,1.0,0.980563701780726,0.974747986371263,0.9897789961257117,0.9630230793906829,0.9773913392815401,0.5636721223670375,0.5684714078725508,0.5316368905666279,-0.5316368905666279,0.9671285983274386,0.5653029214342278,0.5636721223670375,0.5636721223670375,0.5661639670679923,0.6303336688208186,-0.1591168936713,0.596415792005394,0.5279508957276298,0.6006362656305773,0.6983612814144127,-0.055488486670519366,-0.651620167345576,-0.9642461176166006,0.5136076568072074,0.5600922580193687,0.560105067170394,0.5679144495426323,0.2665555898174379,-0.5879908154775378,-0.9247318230356083,0.9813737642938565,-0.9825166303260155,0.5427628159107085,0.15724158634437518
F1v,0.980563701780726,1.0,0.9881482689930708,0.9594280294914324,0.9639492911116025,0.9317294104945044,0.5794381993731204,0.5830958362466334,0.5511870507548751,-0.5511870507548752,0.9163170770583822,0.5809992259968209,0.5794381993731204,0.5794381993731204,0.5837671109604223,0.6589456628523035,-0.10393626797921224,0.5816493898528108,0.48931552290828934,0.5924431733029725,0.6207949244057526,0.10489657867637567,-0.5552273166324365,-0.9106429686804932,0.40917170607236564,0.575844218747508,0.5492070308550716,0.564550769847016,0.13525189635016693,-0.4614019633112084,-0.8432190135411703,0.9344798628624919,-0.991109761300885,0.5273326147625054,0.018011492629464387
F2,0.974747986371263,0.9881482689930708,1.0,0.974496657054271,0.991869003485722,0.9507573471409183,0.44995159363405157,0.4538756287307322,0.42078802929422177,-0.42078802929422177,0.8988164685054272,0.45159882097553516,0.44995159363405157,0.44995159363405157,0.45443032272465833,0.536210218551882,-0.21534231624499545,0.45790135867099013,0.3670171185547075,0.4680270621194057,0.540485701413897,0.1651300885660443,-0.4750647346317144,-0.8812545944196597,0.31592777265133043,0.4461803212327794,0.4213929324112804,0.440283475727453,0.22973760888096523,-0.4806497072034796,-0.8190784821401638,0.9500707066165526,-0.9911303860347744,0.39850679027991354,0.1177531060584141
F3,0.9897789961257117,0.9594280294914324,0.974496657054271,1.0,0.9763461151758923,0.9952463360991259,0.45088035089033596,0.45550536535578345,0.42074724307719813,-0.42074724307719813,0.946862551881696,0.4524243895096698,0.45088035089033596,0.45088035089033596,0.453093609440701,0.5186773458807773,-0.2818753639417885,0.48877022582853497,0.4321791964515054,0.4918221912383128,0.6277885041989593,-0.03356669965668929,-0.5871884727689307,-0.9406964123577909,0.45133843247878314,0.4475102499052216,0.44813687186448087,0.4664174397449691,0.38119563130640965,-0.6375312683026813,-0.911236796053229,0.9957294178538112,-0.9696092712854752,0.4326112625584392,0.27696354463485506
F4,0.9630230793906829,0.9639492911116025,0.991869003485722,0.9763461151758923,1.0,0.9555951266786528,0.35417051550496487,0.3593781063247437,0.3188567443106722,-0.3188567443106721,0.8967597680554444,0.35613425273447136,0.3541705155049648,0.35417051550496487,0.35845527581649994,0.44418133228946755,-0.25698866448271607,0.37936941970249527,0.28481055146114204,0.38674758226429884,0.5161099621868864,0.17319119907580388,-0.4510726672726724,-0.8618625788025767,0.2690625841281503,0.3497789315474631,0.34097170823906303,0.3452541222105502,0.2854299095223328,-0.48230954588869923,-0.8081599983642006,0.9543474386168589,-0.9825559116035267,0.3156109151915938,0.18241636312923665
IN,0.9773913392815401,0.9317294104945044,0.9507573471409183,0.9952463360991259,0.9555951266786528,1.0,0.4305448120462333,0.4346748245811942,0.404338653984456,-0.4043386539844559,0.9380732284056412,0.4318359752122829,0.4305448120462333,0.4305448120462333,0.4318326191226196,0.4891532748303766,-0.3430921708083501,0.47349676910329697,0.4381267911472639,0.47455349885622844,0.6245484775989605,-0.09897712871686691,-0.5967069728944916,-0.942455988373625,0.48337764271780714,0.4277696040195148,0.4308070042643691,0.4603347440914989,0.4614953747807784,-0.7074002597938208,-0.9267282963798147,0.9994275722196211,-0.9413638197787717,0.420300550563032,0.3604823469875025
Raug,0.5636721223670375,0.5794381993731204,0.44995159363405157,0.45088035089033596,0.35417051550496487,0.4305448120462333,1.0,0.9998479316537054,0.9954179011064961,-0.9954179011064959,0.5997222719666879,0.9999876993774479,0.9999999999999998,0.9999999999999998,0.9999415660624476,0.9914852943610634,0.44586565809947637,0.9803459454991379,0.9575738349702609,0.9862918297380205,0.7887745505173287,-0.3911924978154844,-0.7737086366470014,-0.679462260397745,0.8014307015310763,0.9999454854776003,0.9806858832069334,0.988149124494122,-0.2985039995130537,-0.2792414933081717,-0.6376542090390299,0.44924090788095794,-0.5092309199971023,0.982624223013409,-0.3872795021799202
deg_overlap,0.5684714078725508,0.5830958362466334,0.4538756287307322,0.45550536535578345,0.3593781063247437,0.4346748245811942,0.9998479316537054,1.0,0.9936154784885656,-0.9936154784885654,0.6076656163582013,0.9999186656219647,0.9998479316537054,0.9998479316537054,0.999799665579531,0.9922591171250332,0.45347628216033997,0.9831126383077803,0.9576672957475055,0.988690763123277,0.7977703513944484,-0.3932815230864668,-0.7817183278559756,-0.68445830038939,0.8039158620026227,0.9996234228053567,0.9834602108148123,0.986667697261198,-0.3014866273914564,-0.27640276881666215,-0.6427706180489958,0.4537645062099974,-0.5148514127456216,0.9845791986298591,-0.38980417314539406
N3,0.5316368905666279,0.5511870507548751,0.42078802929422177,0.42074724307719813,0.3188567443106722,0.404338653984456,0.9954179011064961,0.9936154784885656,1.0,-0.9999999999999998,0.5524472539032161,0.9949362495830121,0.9954179011064961,0.9954179011064961,0.9951599383642589,0.98043891492761,0.39999528804404694,0.9613841233169649,0.955656231370281,0.9688988120818626,0.738909198165612,-0.38995624587539757,-0.730962902075398,-0.6488073413119825,0.7909461139660127,0.9963367143150716,0.9616302497201318,0.9923181068675709,-0.2740103577904725,-0.30012252399939043,-0.6085439007308722,0.4208774060646665,-0.4708103533185506,0.9685687635551579,-0.3640549080580462
SI,-0.5316368905666279,-0.5511870507548752,-0.42078802929422177,-0.42074724307719813,-0.3188567443106721,-0.4043386539844559,-0.9954179011064959,-0.9936154784885654,-0.9999999999999998,1.0,-0.5524472539032161,-0.994936249583012,-0.9954179011064959,-0.9954179011064959,-0.9951599383642589,-0.98043891492761,-0.3999952880440468,-0.9613841233169648,-0.9556562313702808,-0.9688988120818625,-0.7389091981656118,0.38995624587539746,0.7309629020753979,0.6488073413119825,-0.7909461139660126,-0.9963367143150714,-0.9616302497201317,-0.9923181068675708,0.27401035779047245,0.3001225239993904,0.6085439007308721,-0.4208774060646665,0.4708103533185505,-0.9685687635551578,0.36405490805804613
