,F1,F1v,F2,F3,F4,IN,Raug,deg_overlap,N3,SI,N4,kDN,D3,CM,Borderline,N1,T1,Clust,N2,ONB,LSCAvg,DBC,NSG,ICSV,MRCA,C1,Purity,C2,NeighbourhoodSeparability,IR,Silhouette,Bhattacharyya,Wasserstein,SVM_SVR,TwoNN_ID
F1,1.0,2.6823679461097196,3.351008980750754,1.8571700229971495,2.4017888233397007,2.836536161325663,2.004749137486111,2.0809076818574725,1.8025024606880324,6.711149522256413,2.382235165695496,2.220189245492462,2.03247976987157,2.63748129368951,2.8103144027859877,2.1234073407489804,5.482629141425589,1.6877625754434584,0.7124589488846913,0.9877390328547845,0.9193713089738473,1.3164715679789263,7.203518613437792,6.619036615400318,1.7900092114023471,2.0612525310190803,8.77665317929216,8.022925652839278,7.730841505120437,3.8441292581255295,6.939919358908126,1.9144791377024735,7.969075839859183,6.852820966581301,6.180627672532233
F1v,2.6823679461097196,1.0,1.1433323842089202,3.4910824296012573,2.10572180188027,3.1224271373395913,3.946953269818726,3.0890577694841137,2.5785718967569196,7.160037242790245,1.1392889210375805,2.6439385786426355,0.9759144559737075,2.250727905347935,2.9066681906157843,2.369490888241362,7.114526929079604,2.743089358224315,2.6813250861422766,3.6701069789645038,2.7791748952618973,3.2159663099557245,6.0478101091611896,5.314432237662272,1.636462317862196,2.5116652995878237,8.74915885679913,7.99543133034625,7.7033471826274065,5.367071982598019,6.801659518884488,4.461631716429508,7.941581517366153,6.825326644088271,6.042367832508596
F2,3.351008980750754,1.1433323842089202,1.0,3.6433019407222043,2.2156787591392186,3.24043477858005,4.705847223022646,2.2484046611030974,2.016324009545343,7.433385661263429,0.9687738150552581,1.7742473051164507,1.5831651281118986,1.3810366318217504,2.0369769170896,1.6878692879267723,7.306325963050446,2.295581356257312,3.139602696635766,3.9055431721500335,2.970973929232739,4.236898279032226,6.029960166473185,5.69128984396759,2.5809484971850725,1.77600960522341,7.747212516661445,6.993484990208563,7.705385469033334,6.054972013735823,6.779361409531938,4.65343075040035,7.131209404244778,5.823380303950587,6.020069723156045
F3,1.8571700229971495,3.4910824296012573,3.6433019407222043,1.0,2.324229927781129,3.8352327414709806,3.472237034320111,1.4554284355841942,1.626977931176862,7.186564102669341,2.937075274433611,1.9792980340955766,3.3628690739779783,2.6231489073741523,2.3066935794159527,1.9554326527954327,5.050719360770585,1.5528014375829569,1.4898443284636345,1.6214463603622176,1.5929856058626357,2.05249868704664,7.582971447916286,6.821176038160104,3.3464311057991334,1.8672923354987951,7.298935990773503,6.704880305778678,6.796068611059341,5.197368427718822,7.186601292461438,1.9364952124826647,6.881270125991568,6.58555292879868,5.947907816755054
F4,2.4017888233397007,2.10572180188027,2.2156787591392186,2.324229927781129,1.0,2.2358235057686873,3.7566270656115917,1.9734851621054001,1.9481028408816323,7.469828957818242,2.0415968891286838,2.099618357890799,1.2791036298902954,2.269937011326107,2.2561144501726194,1.8457345843778648,5.775540052849419,2.1685936789463307,2.1903825392247125,2.95632301473898,1.5792244635180297,3.2876781216211732,7.369445671975278,6.273418060211832,2.5566998918217947,1.9210195012562947,8.43571474233337,7.681987215880489,7.491291525689275,5.43791973972246,5.587192056759144,3.407211243852829,7.628137402900392,7.280775843428613,5.155615728959261
IN,2.836536161325663,3.1224271373395913,3.24043477858005,3.8352327414709806,2.2358235057686873,1.0,2.459638068031233,4.188308688721792,3.8448960816055977,7.446144816977243,3.1415781194776624,4.012888030204708,2.1465126813658837,3.8303012701606507,4.265723217917195,3.7600158230604968,6.240884078109808,3.8928990971499458,3.33863168606281,2.3068721950276827,2.5750972668245797,3.7745047719324534,7.4497650375300015,5.840986275481189,2.4057842820598148,3.8612862475056637,9.305894706880657,8.552167180427777,8.260083032708934,3.808762858744412,4.31801260550172,3.680976578350543,8.49831736744768,7.3820624941698,4.219229759054664
Raug,2.004749137486111,3.946953269818726,4.705847223022646,3.472237034320111,3.7566270656115917,2.459638068031233,1.0,3.840609139341656,3.5622039181722163,6.961217976029663,3.737073407967387,3.979890702976646,3.3668662979344113,4.230530902960521,4.570015860270171,3.68157763127523,5.732697595198839,3.5299033899990766,2.7172080863708024,1.850790673957894,2.462425236300751,2.8524648295300175,6.958470933435866,5.967557079894998,3.0812857684586445,3.7356117253250556,9.02672163306541,8.27299410661253,7.980909958893687,2.3152372579178255,5.869265073810931,2.8066427356825923,8.219144293632432,7.102889420354551,4.384505996023355
deg_overlap,2.0809076818574725,3.0890577694841137,2.2484046611030974,1.4554284355841942,1.9734851621054001,4.188308688721792,3.840609139341656,1.0,0.5104858727271938,7.479108893955065,1.949768848446533,0.5844007544764693,2.960844413860835,1.2282516277550453,0.9117962997968458,0.7195668812427511,5.805819968138538,0.5882536232549433,1.6520079713914266,2.5638584355658205,1.9135302138751349,2.749303553787887,7.044963245700851,6.636291372976498,3.0827331716344846,0.57739246989629,7.061163978639492,6.307436452186612,7.070687244241544,5.550444374969633,7.539677239712249,2.8688366760195425,6.416122701077656,5.88522510058244,6.763539580088094
N3,1.8025024606880324,2.5785718967569196,2.016324009545343,1.626977931176862,1.9481028408816323,3.8448960816055977,3.5622039181722163,0.5104858727271938,1.0,7.32815187367364,1.4392829757193393,0.41768678480442956,2.4503585411336415,0.9961709761972904,1.0078119420979554,0.3459427195772374,5.972893233749539,0.45174516923231944,1.5660583370567553,2.3319988125710225,1.6351249927056943,2.6633539194532156,6.878167389718378,6.7991879083730105,2.863991581990963,0.283787909847337,7.506642465419932,6.752914938967051,7.157372031477212,5.296242655577857,7.497448945240219,2.782887041684871,6.699065125986955,6.012673301470453,6.738157258864326
SI,6.711149522256413,7.160037242790245,7.433385661263429,7.186564102669341,7.469828957818242,7.446144816977243,6.961217976029663,7.479108893955065,7.32815187367364,1.0,7.153036321399716,7.44725357197698,6.938070677147618,7.505246749958154,7.638035930909987,7.4698406216027635,5.100381719741347,7.061704979739433,6.301683801519964,6.705520825189262,7.1432738187446585,6.879048114170904,3.1377851956777736,0.8580597129176805,6.1325028710032825,7.454922142268204,4.842637057090197,6.094168526264155,2.4474352433285143,5.4759935663720185,4.913915756956018,6.775302454519014,1.365058358487667,4.874530711880036,5.851159178796378
