,F1,F1v,F2,F3,F4,N3,N4,kDN,CM,R,D3,D. Over.,Borderline,N1,N2,ONB,LSC,Clust,IR
F1,1.0,0.9777727971180444,-0.4042170863648712,-0.7635814676343226,-0.7240952629612627,-0.7936794536631279,-0.8529886321241408,-0.8135016886228131,-0.863215553776104,0.896376339827033,-0.9303434998864837,-0.7787004865605405,-0.8244531867308779,-0.7994430999020475,-0.7324203485349454,0.9336031691978183,-0.7625043067948276,-0.7955909359651678,0.6754331274828622
F1v,0.9777727971180444,1.0,-0.576615762614898,-0.8723481376881284,-0.8431447298400365,-0.9015928748918494,-0.9414450041885374,-0.9156503539521742,-0.9467074601233313,0.9650077356377391,-0.9624583056199432,-0.8905727882618434,-0.9237650018330555,-0.9059627716908963,-0.8580861390333161,0.9672023573870233,-0.8767828222052367,-0.9022357395775803,0.8039216259082065
F2,-0.4042170863648712,-0.576615762614898,1.0,0.8939953916737169,0.9203434441240664,0.8678947420768227,0.7945783624825566,0.8466009957172627,0.7945148077124721,-0.7565971210398528,0.6518756230093691,0.8820222727974141,0.8208516954020699,0.8597300018128926,0.8957582231237133,-0.6664334421595698,0.894256802154169,0.8664334763677153,-0.9465967633087229
F3,-0.7635814676343226,-0.8723481376881284,0.8939953916737169,1.0,0.9980103746656731,0.9907551469160768,0.9717258284569195,0.9867965247542737,0.9776176023802265,-0.9673816863103208,0.9204366969002311,0.9921912224950223,0.9738936258529177,0.9885475274274078,0.9712304358741383,-0.9270446725044059,0.9856717062924562,0.9924094606517473,-0.98846578687244
F4,-0.7240952629612627,-0.8431447298400365,0.9203434441240664,0.9980103746656731,1.0,0.9867112260528587,0.9596931195624893,0.9802147513745322,0.9647663557498128,-0.9505540535856534,0.8943228372414637,0.9900011209736563,0.9653872660903575,0.983603657761552,0.974133029130347,-0.9024707641326538,0.9864870217892291,0.987834445854041,-0.9955762067348902
N3,-0.7936794536631279,-0.9015928748918494,0.8678947420768227,0.9907551469160768,0.9867112260528587,1.0,0.9902192993166041,0.9989798231166723,0.9898861961402994,-0.9779451963491139,0.916222223302013,0.9994386828991564,0.9942940566063337,0.9997388775272339,0.9889300782499824,-0.9226499395542043,0.9917702927016492,0.999762246924457,-0.973163026695444
N4,-0.8529886321241408,-0.9414450041885374,0.7945783624825566,0.9717258284569195,0.9596931195624893,0.9902192993166041,1.0,0.9954956320260872,0.9983569563073305,-0.9921852618815407,0.9445437406523173,0.9850359153371845,0.9980191923265566,0.9927895154589249,0.9673102757614527,-0.9453222755090288,0.9679931424791028,0.9908759576798077,-0.9337847818970593
kDN,-0.8135016886228131,-0.9156503539521742,0.8466009957172627,0.9867965247542737,0.9802147513745322,0.9989798231166723,0.9954956320260872,1.0,0.9946750533483368,-0.9844286193691045,0.927039841301959,0.9969107788618133,0.997663601005497,0.9996570118346427,0.984006066420748,-0.9314903753493821,0.9859805585852927,0.9990623792563673,-0.962582211438002
CM,-0.863215553776104,-0.9467074601233313,0.7945148077124721,0.9776176023802265,0.9647663557498128,0.9898861961402994,0.9983569563073305,0.9946750533483368,1.0,-0.9968959493195166,0.9585771829544457,0.985056279136359,0.9942079112746525,0.991742015670465,0.9619092880792348,-0.9603649030040257,0.969365732235322,0.9911982914067164,-0.9394121778450008
R,0.896376339827033,0.9650077356377391,-0.7565971210398528,-0.9673816863103208,-0.9505540535856534,-0.9779451963491139,-0.9921852618815407,-0.9844286193691045,-0.9968959493195166,1.0,-0.9761670560315729,-0.9719467973596281,-0.9835749415303002,-0.979927025593031,-0.9419609292049181,0.9784112248399922,-0.9563201993760946,-0.9798479844805503,0.92208256441497
D3,-0.9303434998864837,-0.9624583056199432,0.6518756230093691,0.9204366969002311,0.8943228372414637,0.916222223302013,0.9445437406523173,0.927039841301959,0.9585771829544457,-0.9761670560315729,1.0,0.9069820115814908,0.9231263266299292,0.9187265170954828,0.851154036257156,-0.9975943790890948,0.8843673467352646,0.9217669962513432,-0.8560131222725715
D. Over.,-0.7787004865605405,-0.8905727882618434,0.8820222727974141,0.9921912224950223,0.9900011209736563,0.9994386828991564,0.9850359153371845,0.9969107788618133,0.985056279136359,-0.9719467973596281,0.9069820115814908,1.0,0.9905239525234174,0.998475053082532,0.9914297584007582,-0.9149991170984318,0.9949315397667319,0.9989210337637244,-0.979542548337186
Borderline,-0.8244531867308779,-0.9237650018330555,0.8208516954020699,0.9738936258529177,0.9653872660903575,0.9942940566063337,0.9980191923265566,0.997663601005497,0.9942079112746525,-0.9835749415303002,0.9231263266299292,0.9905239525234174,1.0,0.9963903156943755,0.980009245765291,-0.9253663404153033,0.9760876543298521,0.994032400620378,-0.9436193665289976
N1,-0.7994430999020475,-0.9059627716908963,0.8597300018128926,0.9885475274274078,0.983603657761552,0.9997388775272339,0.9927895154589249,0.9996570118346427,0.991742015670465,-0.979927025593031,0.9187265170954828,0.998475053082532,0.9963903156943755,1.0,0.9875847041828926,-0.9239592782563902,0.988951278877994,0.9995970219123027,-0.9681662606262048
N2,-0.7324203485349454,-0.8580861390333161,0.8957582231237133,0.9712304358741383,0.974133029130347,0.9889300782499824,0.9673102757614527,0.984006066420748,0.9619092880792348,-0.9419609292049181,0.851154036257156,0.9914297584007582,0.980009245765291,0.9875847041828926,1.0,-0.8632079018038857,0.9928853822240885,0.9858001874833519,-0.9704917964872612
ONB,0.9336031691978183,0.9672023573870233,-0.6664334421595698,-0.9270446725044059,-0.9024707641326538,-0.9226499395542043,-0.9453222755090288,-0.9314903753493821,-0.9603649030040257,0.9784112248399922,-0.9975943790890948,-0.9149991170984318,-0.9253663404153033,-0.9239592782563902,-0.8632079018038857,1.0,-0.8992150808303655,-0.92716563499851,0.8689736739423501
LSC,-0.7625043067948276,-0.8767828222052367,0.894256802154169,0.9856717062924562,0.9864870217892291,0.9917702927016492,0.9679931424791028,0.9859805585852927,0.969365732235322,-0.9563201993760946,0.8843673467352646,0.9949315397667319,0.9760876543298521,0.988951278877994,0.9928853822240885,-0.8992150808303655,1.0,0.9897710837698513,-0.9839492252867773
Clust,-0.7955909359651678,-0.9022357395775803,0.8664334763677153,0.9924094606517473,0.987834445854041,0.999762246924457,0.9908759576798077,0.9990623792563673,0.9911982914067164,-0.9798479844805503,0.9217669962513432,0.9989210337637244,0.994032400620378,0.9995970219123027,0.9858001874833519,-0.92716563499851,0.9897710837698513,1.0,-0.973238963461768
IR,0.6754331274828622,0.8039216259082065,-0.9465967633087229,-0.98846578687244,-0.9955762067348902,-0.973163026695444,-0.9337847818970593,-0.962582211438002,-0.9394121778450008,0.92208256441497,-0.8560131222725715,-0.979542548337186,-0.9436193665289976,-0.9681662606262048,-0.9704917964872612,0.8689736739423501,-0.9839492252867773,-0.973238963461768,1.0
